category,word,score
2003,잔잔하지만 오래도록,1.0
2004,여자주인공이 왠지,1.0
2004,정도다너무도 감동적인,1.0
2004,정도다너무도 끼칠,1.0
2004,행동에 쪕,1.0
2004,행동에 나는,1.0
2005,로버트의환자연기와 로빈의따뜻한연기는,1.0
2005,가슴 따뜻한,1.0
2005,감동적인 따뜻하고,1.0
2005,감동적인 강의,1.0
2005,연기력도 좋고,1.0
2005,이해하려는 가슴으로,1.0
2005,이해하려는 사람,1.0
2005,가슴으로 이해하려는,1.0
2005,이누도 잇신의,1.0
2005,넘기다니0점을 줄,1.0
2005,넘기다니0점을 8을,1.0
2005,내기억속에 아직,1.0
2005,내기억속에 가장,1.0
2005,광팬이 잇신의,1.0
2005,광팬이 될수,1.0
2005,너무도 뿐이었지만,1.0
2005,너무도 행복했던,1.0
2005,내용도 좋고,1.0
2005,내용도 굿,1.0
2005,인생인지를 행복한,1.0
2005,인생인지를 일깨워주는,1.0
2005,배역소화 완벽한,1.0
2005,배역소화 자연스러운,1.0
2005,영화다 연기파,1.0
2005,영화다 이런게,1.0
2005,좋고 연기력도,1.0
2005,좋고 내용도,1.0
2005,로빈의따뜻한연기는 로버트의환자연기와,1.0
2005,로빈의따뜻한연기는 관객들을감동에빠뜨렸다,1.0
2006,이누도 잇신,6.0
2006,이누도 역시,2.0
2006,이누도 잇신은,1.0
2006,이누도 잇신이,1.0
2006,이누도 최고다,1.0
2006,나도 봤다,1.0
2006,나도 초원에서,1.0
2006,나도 모르게,1.0
2006,나도 날아볼까,1.0
2006,나도 배를,1.0
2006,나도 평이,1.0
2006,나도 꿈을꾸게하는,1.0
2006,나도 늙어서,1.0
2006,나도 했었지만,1.0
2006,치즈루 상큼한,1.0
2006,치즈루 귀여운,1.0
2006,치즈루 그녀의,1.0
2006,치즈루 이제,1.0
2006,슬프지만 아름다운,1.0
2006,슬프지만 묘하다,1.0
2006,슬프지만 따뜻하다,1.0
2006,현실을 사랑하게,1.0
2006,현실을 꿈과,1.0
2006,현실을 구분하지않는,1.0
2006,생각하는 잇신은,1.0
2006,생각하는 나이만큼,1.0
2006,생각하는 자신이,1.0
2006,생각하는 감독,1.0
2006,아름다운 가장,2.0
2006,아름다운 꿈을,1.0
2006,아름다운 슬프지만,1.0
2006,아름다운 영화중,1.0
2006,사랑하게 해,1.0
2006,사랑하게 잇신을,1.0
2006,사랑하게 현실을,1.0
2006,사랑하게 됐다,1.0
2006,금발의 초원에서,1.0
2006,금발의 초원,1.0
2006,금발의 말그대로,1.0
2006,좋은 봤다,2.0
2006,좋은 주는,1.0
2006,좋은 작품이다,1.0
2006,좋은 아까운,1.0
2006,좋은 오랫만에,1.0
2006,따뜻한 앙금하나를,1.0
2006,따뜻한 꿈을꾸게하는,1.0
2006,따뜻한 순수한,1.0
2006,따뜻한 이누도잇신다운,1.0
2006,안보면 후회한다,1.0
2006,색다른 소재였다느낌있는,1.0
2006,오랫만에 좋은,1.0
2006,오랫만에 좋은영화봤어요,1.0
2006,예쁜영화일수도 있었을텐데,1.0
2006,밝고 예쁘고꿈같은,1.0
2006,순수한 따뜻한,1.0
2006,순수한 치즈루의,1.0
2006,순수한 연기에,1.0
2006,스토리가너무엉성함 지루하다,1.0
2006,일본인들만이 알수있는,1.0
2006,잘안운편인데욤 울었네요,1.0
2006,잘안운편인데욤 전,1.0
2006,한편으론 좋았다,1.0
2006,한편으론 맘아팠지만,1.0
2006,80살의 닛포리가,1.0
2007,와타나베 켄,4.0
2007,와타나베 켄의,2.0
2007,와타나베 배우,1.0
2007,와타나베 보는내내,1.0
2007,와타나베 남는,1.0
2007,와타나베 슬펐다,1.0
2007,와타나베 역시,1.0
2007,잔잔하고 좋았다,1.0
2007,잔잔하고 지루하도다,1.0
2007,잔잔하고 가슴찡한인생에,1.0
2007,잔잔하고 슬픈영화,1.0
2007,현실을 알겠다행복하게,1.0
2007,현실을 꿈처럼,1.0
2007,현실을 받아들이는법,1.0
2007,현실을 받아들이는,1.0
2007,가슴에 남는,2.0
2007,가슴에 산뜻하면서도,1.0
2007,가슴에 파고드는,1.0
2007,내내 울었다,1.0
2007,일본영화 좋아하지만,1.0
2007,일본영화 그랬다,1.0
2007,일본영화 끝이,1.0
2007,아직도 아련한,1.0
2007,아직도 생각만하면,1.0
2007,마지막이 어이없다니,1.0
2007,마지막이 허무했지만,1.0
2007,아름다운 감성,1.0
2007,아름다운 노년의,1.0
2007,아름다운 사랑이야기,1.0
2007,현실과 꿈의,1.0
2007,현실과 꿈,1.0
2007,조제보다 좋은,1.0
2007,조제보다 메종드나,1.0
2007,조제보다 좋다,1.0
2007,조제보다 재밌게,1.0
2007,사랑을 인생이라도,1.0
2007,사랑을 이룰수,1.0
2007,사랑을 잃어간다는것,1.0
2007,사랑을 일어간다는것,1.0
2007,사랑을 할수,1.0
2007,사랑을 저런,1.0
2007,남는 여운이,2.0
2007,남는 가슴에,2.0
2007,남는 아름다웠어,1.0
2007,남는 와타나베,1.0
2007,내가 꿈을,1.0
2007,내가 노인이,1.0
2007,내가 영화본것중에,1.0
2007,있다면 일어날,1.0
2007,있다면 이룰수,1.0
2007,있다면 행복하겠죠,1.0
2007,있다면 될,1.0
2007,정말이라는 말밖에,1.0
2007,다운받아서보고 dvd구매했습니다,1.0
2007,기대가너무컸던탓일까 그치만끝까지닛포리의늙은모습이안나오는건맘에들어,1.0
2008,감동적인 잔잔하면서,1.0
2008,감동적인 우선직점,1.0
2008,감동적인 났다,1.0
2008,감동적인 지루할수있지만,1.0
2008,감동적인 이야기,1.0
2008,감동적인 사랑,1.0
2008,사랑이 보라,1.0
2008,사랑이 돋보이고,1.0
2008,사랑이 멋진영화,1.0
2008,사랑이 무엇인지,1.0
2008,사랑이 가족의,1.0
2008,사랑이 아름다운지,1.0
2008,사랑이 이래하는것을,1.0
2008,이누도 잇신이,1.0
2008,이누도 잇신,1.0
2008,이누도 잇신의,1.0
2008,이누도 5점,1.0
2008,이누도 잇신이기에,1.0
2008,이누도 역시,1.0
2008,감동 잔잔한,1.0
2008,감동 사람에겐,1.0
2008,감동 사랑을,1.0
2008,사랑을 느끼게,1.0
2008,사랑을 슬픔,1.0
2008,사랑을 배웠습니다,1.0
2008,사랑을 섹스로,1.0
2008,사랑을 감동,1.0
2008,잔잔한 감동과,1.0
2008,잔잔한 감동,1.0
2008,잔잔한 볼수있는,1.0
2008,잔잔한 지루하긴,1.0
2008,일본영화는 이래서,2.0
2008,일본영화는 너무느려,1.0
2008,오랜만에 영화보면서,1.0
2008,오랜만에 케이블에서,1.0
2008,오랜만에 재밌음,1.0
