"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"사랑의 기적","arte****","2007.04.04. 16:27","9","두배우의연기가돋보이는영화였어요.치료약이꼭개발되기를..","0","0"
"사랑의 기적","sosu****","2007.03.16. 11:38","9","배우 이름 보고 망설임 없이 봄.이런영화가 좋다 CG도배한 블록버스터보단","0","0"
"사랑의 기적","naga****","2007.02.13. 22:19","10","연기력이란...음","0","0"
"사랑의 기적","cksn****","2007.01.31. 17:59","9","아.. 결국 처음으로 다시 돌아가는건가...","0","0"
"사랑의 기적","elf2****","2006.12.26. 07:32","10","마샬감독, 로빈, 드니로. 말이 필요없자나~","0","0"
"사랑의 기적","matr****","2006.11.29. 06:45","10","어서 치료약이 개발됬으면 좋겠다...","0","0"
"사랑의 기적","deli****","2006.11.22. 20:47","10","실화이기에 더 감동적인 영화","0","0"
"사랑의 기적","obba****","2006.10.04. 03:38","10","로버트 드니로, 신이 내린 연기자, 100점 줘도 모자를 영화 乃","0","0"
"사랑의 기적","moon****","2006.08.24. 03:03","10","영화 엔딩... 너무 감동적이여서 내내 울었음... 명작 중에 명작","0","0"
"사랑의 기적","saku****","2006.08.03. 07:57","10","사랑의 기적이 무엇인가를 알려주는 영화^^만점!","0","0"
"사랑의 기적","707e****","2006.07.05. 23:09","10","전 잘안운편인데욤.. 보고 울었네요 --ㅋㅋ..정말 추천이요..","0","0"
"사랑의 기적","moff****","2006.01.02. 23:27","10","가슴이 메여오는 영화! 보는 내가 안타까웠다... 캐감동 ㅠㅜ","0","0"
"사랑의 기적","ct79****","2005.12.28. 11:00","10","두 명배우의 완벽한 배역소화 자연스러운 감동","0","0"
"사랑의 기적","fres****","2005.12.27. 16:23","10","가슴으로 이해하려는 사람...","0","0"
"사랑의 기적","blue****","2005.12.23. 16:03","10","이런게 영화다. 연기파 두배우의 열연이 돋보였음","0","0"
"사랑의 기적","newi****","2005.10.03. 14:42","10","생에 대한 따뜻하고 감동적인 강의.","0","0"
"사랑의 기적","twis****","2005.09.18. 11:41","10","나의 인생이 얼마나 행복한 인생인지를 일깨워주는 영화...","0","0"
"사랑의 기적","knoc****","2005.09.16. 14:20","10","잠시..기쁨...","0","0"
"사랑의 기적","ajdc****","2005.08.01. 21:28","9","-두 배우가 이루어낸 기적,잠시동안이었지만 황홀했다","0","0"
"사랑의 기적","comj****","2005.06.10. 01:21","10","몇OO이 지났어도 아직 내기억속에 가장 아름다운 영화","0","0"
"사랑의 기적","si2p****","2005.05.23. 13:16","8","로버트의환자연기와 로빈의따뜻한연기는 관객들을감동에빠뜨렸다","0","0"
"사랑의 기적","anfl****","2005.01.09. 00:57","10","정말 연기력도 좋고 내용도 굿","0","0"
"사랑의 기적","dnjs****","2005.01.09. 00:34","10","가슴 따뜻한 영화","0","0"
"사랑의 기적","shek****","2004.11.09. 00:57","10","두 명배우의 연기는 정말 소름 끼칠 정도다..너무도 감동적인 영화..","0","0"
"사랑의 기적","u2u2****","2004.08.14. 21:35","10","로버트 드니로/로빈 월리암스가 나온다. 무슨말이 필요한가? 강추!","0","0"
