word,score
따뜻해지는,70
설경구의 연기,70
몰입감,70
모습을,70
무섭다,70
생각나는,69
너무나도,69
우리가,69
한국영화,69
저렇게,69
삶이,69
무섭고,69
수가,69
신선한,69
좋습니다,69
볼만합니다,69
알았는데,69
노트북,69
있었지만,69
이해,68
갑자기,68
소재를,68
내용을,68
아픈,68
부모님이,67
좋아서,67
할머니,67
있었던,67
굉장히,67
놀란은,67
기억하고,67
감정을,67
볼만해요,67
긴장감이,67
속에,67
이걸,67
누구에게나,67
세상에서,67
설경구 연기력,66
않게,66
부시게,66
역시나,66
어렵다,66
재미는,66
좋음,66
나에게,66
기대가,66
요즘,66
읽어보고,66
같습니다,66
다시 한번,66
통해,66
듯한,66
뭐지,65
슬펐다,65
소중한,65
감동도,65
있어요,65
시간의,65
이창동,65
의미를,65
김남길 연기,65
그들의,65
재밌는,65
원작과는,65
이미,65
사람들이,65
어렵지만,64
배우의 연기가,64
봤던,64
알츠하이머에,64
무어,64
보이는,64
깊은,64
연기 진짜,64
그녀는,64
평범한,64
반전은,64
연기 좋았어요,63
책이,63
스토리를,63
배우분들,63
눈이 부시게,63
소재,63
세상,63
긴장감을,63
나중에,63
놀라운,63
현실,63
지루하고,63
가족과,63
굳이,63
뭔지,63
원작도,63
감동과,62
좋은영화,62
젊은,62
어쩌면,62
라는,62
당신은,62
소재가,62
아름답게,62
잔인한,62
소설이,62
현실을,61
재밌었습니다,61
있습니다,61
책으로,61
김남길은,61
영원히,61
부모님께,61
좋았으나,61
장면은,61
했던,61
잘하네요,61
볼만함,61
연기력도,61
가족을,60
보여준,60
관람했습니다,60
같네요,60
모두가,60
머리가,60
살아가는,60
그냥저냥,60
스토리와,60
딸이,60
소설,60
재밌습니다,60
처음으로,60
사랑스러운,60
소름돋는,59
절대,59
스토리에,59
일이,59
서로,59
배우들이,59
비해,59
오늘,59
울면서,59
저런,59
딸의,58
가지고,58
아버지,58
평생,58
슬프지만,58
연기력과,58
가족영화,58
머리,58
되었다,58
않지만,58
재미있네요,58
기억법,58
그대,58
박수를,57
영원한,57
힘이,57
제가,57
안소니 홉킨스,57
잘해서,57
모르게,57
마무리가,57
몰입이,57
처음엔,57
시작,57
아니지만,57
연기력으로,57
슬퍼서,57
믿고 보는,56
하지,56
정도,56
보며,56
감정이,56
처음부터 끝까지,56
크리스토퍼 놀란,56
해도,56
것에,56
독특한,56
엔딩,56
없네요,55
있는데,55
이유가,55
라이언,55
끝나고,55
원작에,55
재미있고,55
아무리,55
빛나는,55
연출도,55
보지,55
명작은,55
하다,55
없지만,55
되네요,55
앨리스의,55
볼만,55
뛰어난,55
볼때마다,55
재밌다,54
명불허전,54
영화를 보고,54
흥미로운,54
사는,54
싶네요,54
별로였어요,54
남은,54
안되는,54
최고다,54
잊지,54
초반에,54
많은 생각을,53
김남길이,53
alice,53
사랑하고,53
최고네요,53
멜로,53
생각해보게,53
만든다,53
되어,53
아쉬움이,53
자신이,53
치매라는,53
인생은,53
재미있었습니다,53
관객을,53
영화라,53
관람,53
영화중,53
영화인데,53
진부한,53
가진,53
남자,53
행복한,53
세상에,53
정우성,53
책도,53
엄청난,53
지루하지,53
봤지만,52
대사,52
의외로,52
쉽게,52
않아,52
좋겠다,52
치매의,52
삶은,52
하나의,52
지루했어요,52
울었네요,52
생각하게 하는,51
기억하는,51
최고에요,51
휴지,51
가슴을,51
인정,51
반전과,51
덕분에,51
알게,51
아름다움을,51
좋을,51
뻔하지만,51
설경구의 연기력이,51
해준,50
크게,50
사랑해,50
배우들의 연기,50
생각을 하게,50
파더,50
주인공이,50
않아서,50
이해할,50
따뜻하고,50
삶에,50
좋았네요,50
만큼,50
나온,50
되고,50
사랑스럽다,50
끝에,50
배우님의,50
생각해,50
역쉬,49
무엇을,49
명연기,49
오랫만에,49
그녀가,49
아쉽지만,49
연기짱,49
보고싶은,49
첫사랑,49
엄마와,49
배우들 연기는,49
최고였어요,49
영화보고,49
재밌음,49
배우들 연기도,49
가능한,49
말을,49
연기도 좋고,49
김영하,49
당신을,49
이토록,49
몰입하게,48
느끼는,48
연기 최고,48
맥아담스,48
호빵맨,48
대사가,48
자체가,48
지루,48
아프다,48
세상을,48
감동적이었어요,48
구성,48
만들어,48
없어,48
부분도,48
공감이,48
설경구씨 연기,47
오래,47
때마다,47
사랑이란,47
설경구연기,47
한국판,47
서로를,47
조금씩,47
천천히,47
영화지만,47
환자의,47
엔딩이,47
연출은,47
사랑이야기,47
사람과,47
스스로,47
사랑할,47
아니고,47
줄리안 무어,47
나서,47
알츠하이머를,47
전에,46
기억이란,46
감동은,46
사랑합니다,46
분명,46
생각에,46
줄리안무어의,46
배우들의 연기력이,46
느낌을,46
무엇이,46
못하고,46
감동의,46
