word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
기억_을,57.0,다시_봐도,201,재미있게_보았습니다,52.0
기억_속에,29.0,다시_한번,168,재미있게_잘봤습니다,33.0
기억_속에서,24.0,다시_보니,79,재미있게_관람했습니다,26.0
기억_은,21.0,다시_대해,72,재미있게_봤다,9.0
기억_단기,18.0,다시_생각하게,54,재미있게_봤네요,9.0
기억_이,17.0,다시_볼,50,재미있게_잘봤어요,9.0
기억_하고,16.0,다시_오랜만에,33,재미있게_보았네요,8.0
기억_의,15.0,다시_극장에서,32,재미있게_나름,7.0
기억_하지,15.0,다시_본,29,재미있게_관람했어요,6.0
기억_에,14.0,다시_꼭,27,재미있게_생각보다,5.0
기억_내,14.0,다시_영화를,24,재미있게_보고나왔습니다,5.0
기억_못하는,13.0,다시_보면,21,재미있게_보고왔어요,5.0
기억_속,12.0,다시_봤는데,20,재미있게_엄마랑,4.0
기억_속에서도,10.0,다시_생각해보게,20,재미있게_좋은,4.0
기억_이란,8.0,다시_소중함을,19,재미있게_볼,4.0
기억_상실증,8.0,다시_영화관에서,19,재미있게_봤음,4.0
기억_과,7.0,다시_만나,18,재미있게_너무나,3.0
기억_상실증을,7.0,다시_보고싶은,16,재미있게_넘,3.0
기억_하는,7.0,다시_의미를,16,재미있게_어이가리,3.0
기억_왜곡된,6.0,다시_보게,14,재미있게_주말에,3.0
기억_하기,6.0,다시_싶은,14,재미있게_좋아요,3.0
기억_속의,6.0,다시_봐야,13,재미있게_봤지만,3.0
기억_울었던,6.0,다시_가족을,13,재미있게_몰입해서,3.0
기억_나는,6.0,다시_지금,13,재미있게_봤는데,3.0
기억_나의,6.0,다시_나를,12,재미있게_왔습니다,3.0
기억_사랑,6.0,다시_봐야겠다,12,재미있게_관람하였습니다,3.0
기억_으로,5.0,다시_사랑을,12,재미있게_본,3.0
기억_행복했던,5.0,다시_돌아보게,11,재미있게_보셨다고,2.0
기억_과거의,5.0,다시_오면,11,재미있게_저는,2.0
기억_내가,5.0,다시_나중에,10,재미있게_봄,2.0
기억_상실,5.0,다시_촛불이,10,재미있게_왔어요,2.0
기억_들을,5.0,다시_생각해,10,재미있게_완전,2.0
기억_우리의,5.0,다시_사랑에,10,재미있게_감상했습니다,2.0
기억_인간의,5.0,다시_깨어나,10,재미있게_영화지만,2.0
기억_잃어가는,5.0,다시_금,10,재미있게_본다면,2.0
기억_내일의,5.0,다시_인생을,9,재미있게_나름대로,2.0
기억_속을,5.0,다시_기억을,9,재미있게_딸에,2.0
기억_모든,4.0,다시_봤다,9,재미있게_그럭저럭,2.0
기억_하나도,4.0,다시_처음부터,8,재미있게_있고,2.0
기억_잊혀져가는,4.0,다시_싶네요,8,재미있게_보았어요,2.0
기억_할,4.0,다시_아침,8,재미있게_진짜,2.0
기억_나를,4.0,다시_봐야지,8,재미있게_나왔어요,2.0
기억_자신의,4.0,다시_보니까,8,재미있게_잘보았습니다,2.0
기억_좋은,4.0,다시_보아도,8,재미있게_소설을,2.0
기억_사라져가는,4.0,다시_것을,8,재미있게_감동,2.0
기억_그의,4.0,다시_본다면,8,재미있게_너무너무,2.0
기억_이라는,4.0,다시_명작은,7,재미있게_난,2.0
기억_날,3.0,다시_만나게,7,재미있게_감사합니다,2.0
기억_위해,3.0,다시_재개봉으로,7,재미있게_너무너무너무,2.0
기억_사랑의,3.0,다시_봄,7,재미있게_아주,2.0
기억_우리는,3.0,다시_영화는,7,재미있게_좋았어요,2.0
기억_조작된,3.0,다시_또,7,재미있게_배우들,2.0
기억_소중한,3.0,다시_봐서,7,재미있게_보았다,2.0
기억_당신이,3.0,다시_만날,7,재미있게_갑니다,2.0
기억_흐린,3.0,다시_생각을,7,재미있게_그려낸,1.0
기억_앨리가,3.0,다시_만난,6,재미있게_테넷을,1.0
기억_누군가의,3.0,다시_생각해볼,6,재미있게_따뜻하고,1.0
기억_나지,3.0,다시_삶을,6,재미있게_운거같아요,1.0
기억_해,3.0,다시_봐야겠어요,6,재미있게_짜면서,1.0
기억_않고,3.0,다시_부모님을,6,재미있게_봤어요시간가는줄,1.0
기억_위에,3.0,다시_흘러,6,재미있게_가족들과,1.0
기억_사라지는,3.0,다시_명작,6,재미있게_웃고가려다가,1.0
기억_vs,3.0,다시_역시,6,재미있게_보다가도,1.0
기억_될,3.0,다시_메멘토,5,재미있게_봤는걸요,1.0
기억_사람을,3.0,다시_봤지만,5,재미있게_되고,1.0
기억_해낸다,3.0,다시_만나고,5,재미있게_드렸는데,1.0
기억_하게,3.0,다시_생각하게되는,5,재미있게_봤네요소소한,1.0
기억_잃고,3.0,다시_우리는,5,재미있게_울기도,1.0
기억_사람의,3.0,다시_후,5,재미있게_카시오페아,1.0
기억_안에서,3.0,다시_난,5,재미있게_감동적이고,1.0
기억_인간은,3.0,다시_명작을,5,재미있게_아닌데,1.0
기억_한다,3.0,다시_사랑할,5,재미있게_봤어요감동까지,1.0
기억_자신이,3.0,다시_사랑해,5,재미있게_공감가는부분도,1.0
기억_없는,3.0,다시_느끼게,5,재미있게_숨어있을줄이야어째든,1.0
기억_처절한,3.0,다시_몇번이고,5,재미있게_안간다그렇지만,1.0
기억_못해도,3.0,다시_걸,5,재미있게_그려지고,1.0
기억_아름다운,3.0,다시_20년만에,5,재미있게_가볍게,1.0
기억_추억,3.0,다시_내가,5,재미있게_없었지만,1.0
기억_돌아온,2.0,다시_생각,5,재미있게_있게,1.0
기억_혜자의,2.0,다시_삶에,5,재미있게_가슴,1.0
기억_해줄,2.0,다시_말해,5,재미있게_있네요,1.0
기억_했던,2.0,다시_할,4,재미있게_강추합니다,1.0
기억_추적,2.0,다시_언제든,4,재미있게_관람했답니다,1.0
기억_불행했던,2.0,다시_보고싶다,4,재미있게_잘보고,1.0
기억_지금을,2.0,다시_보면서,4,재미있게_즐기고,1.0
기억_또는,2.0,다시_봤을,4,재미있게_영화에요,1.0
기억_메모,2.0,다시_나타나서,4,재미있게_봤고,1.0
기억_내내,2.0,다시_놀란,4,재미있게_좋았습니다,1.0
기억_들로,2.0,다시_돌아,4,재미있게_슬펐습니다,1.0
기억_영원히,2.0,다시_번이고,4,재미있게_슬펐지만,1.0
기억_만든,2.0,다시_내,4,재미있게_봤어요박근형님,1.0
기억_잃은,2.0,다시_못,4,재미있게_가족과,1.0
기억_점점,2.0,다시_그녀를,4,재미있게_감동있고,1.0
기억_상실증에,2.0,다시_생각해보니,4,재미있게_생각하고,1.0
기억_이의,2.0,다시_보는데,4,재미있게_봤어요후회하지,1.0
기억_흐릿한,2.0,다시_후에,4,재미있게_읽었었는데,1.0
기억_이다,2.0,다시_오랫만에,4,재미있게_것보다,1.0
기억_이었다,2.0,다시_봤는데도,4,재미있게_펑펑울면서,1.0
기억_뒤섞인,2.0,다시_제대로,4,재미있게_보았슴다,1.0
기억_도,2.0,다시_앨리가,4,재미있게_보았읍니다,1.0
연기_배우들의,52.0,내가_나를,50,연기가_배우들의,200.0
연기_무어의,39.0,내가_본,45,연기가_좋았어요,96.0
연기_배우들,38.0,내가_나는,32,연기가_배우들,85.0
연기_최고,37.0,내가_젊은,31,연기가_좋았습니다,76.0
연기_홉킨스의,35.0,내가_나일,28,연기가_배우의,71.0
연기_연출,34.0,내가_나로,27,연기가_무어의,67.0
연기_좋았어요,31.0,내가_사랑하는,26,연기가_좋았다,56.0
연기_가,28.0,내가_영화를,25,연기가_홉킨스의,38.0
연기_배우,27.0,내가_기억이고,24,연기가_좋아요,34.0
연기_배우님,25.0,내가_다,24,연기가_배우분들,33.0
연기_서현진,24.0,내가_좋아하는,23,연기가_좋았고,33.0
연기_좋은,23.0,내가_지금,23,연기가_좋다,24.0
연기_진짜,23.0,내가_늙은,21,연기가_좋아서,20.0
연기_좋았습니다,22.0,내가_가장,20,연기가_배우님의,19.0
연기_최고의,22.0,내가_진짜,17,연기가_배우분들의,19.0
연기_를,22.0,내가_아닌,17,연기가_좋네요,18.0
연기_무어,21.0,내가_사랑했는지,16,연기가_돋보이는,18.0
연기_좋아요,21.0,내가_아는,16,연기가_줄리안무어의,18.0
연기_홉킨스,20.0,내가_간절히,15,연기가_아주,17.0
연기_도,18.0,내가_될,14,연기가_배우,17.0
연기_배우의,16.0,내가_뭘,13,연기가_배우님,15.0
연기_역시,14.0,내가_건,13,연기가_주인공의,14.0
연기_덕분에,13.0,내가_가진,12,연기가_서현진의,14.0
연기_훌륭한,12.0,내가_기억을,12,연기가_다,14.0
연기_배우분들,11.0,내가_나로서,12,연기가_진짜,14.0
연기_짱,11.0,내가_않기를,12,연기가_배우님들,11.0
연기_에,11.0,내가_생각하는,12,연기가_빛을,11.0
연기_굿,11.0,내가_할,11,연기가_홉킨스,11.0
연기_잘하는,10.0,내가_애틋하거든,11,연기가_훌륭한,11.0
연기_스토리,10.0,내가_하면,11,연기가_인상,10.0
연기_좋다,10.0,내가_원하는,11,연기가_안소니의,10.0
연기_다들,10.0,내가_기억하는,11,연기가_연출과,10.0
연기_다,10.0,내가_난,10,연기가_인상적입니다,9.0
연기_줄리안무어,10.0,내가_들국화까지도,10,연기가_서현진,9.0
연기_좋네요,9.0,내가_살아보니까,9,연기가_안소니홉킨스의,9.0
연기_그녀의,9.0,내가_아니게,9,연기가_넘,9.0
연기_좋고,9.0,내가_아직,9,연기가_아닌,8.0
연기_대박,9.0,내가_애틋해,9,연기가_무어,8.0
연기_치매,9.0,내가_니,9,연기가_매우,8.0
연기_배우님의,8.0,내가_것은,9,연기가_역시,8.0
연기_빛나는,8.0,내가_제일,9,연기가_주연배우들의,8.0
연기_완벽한,8.0,내가_내,8,연기가_일품,8.0
연기_잘함,8.0,내가_나도,8,연기가_인상적인,8.0
연기_잘한다,7.0,내가_꿈꾸는,8,연기가_최고,8.0
연기_대단한,7.0,내가_기억하고,8,연기가_좋았던,8.0
연기_는,7.0,내가_치매에,8,연기가_영화를,7.0
연기_줄리안무어의,7.0,내가_겪을,8,연기가_좋았음,7.0
연기_인생,7.0,내가_누군지,8,연기가_압권,7.0
연기_그의,7.0,내가_아니라,7,연기가_제일,7.0
연기_잘하시는,7.0,내가_돌아오도록,7,연기가_좋은,7.0
연기_서현진님,7.0,내가_봐도,7,연기가_영화의,7.0
연기_좋았음,6.0,내가_이걸,7,연기가_돋보인,7.0
연기_덕에,6.0,내가_싶은,7,연기가_잔잔한,7.0
연기_실감나는,6.0,내가_있을까,6,연기가_배우님들의,7.0
연기_할아버지,6.0,내가_생각한,6,연기가_특히,7.0
연기_섬세한,6.0,내가_주인공이,6,연기가_인상적,7.0
연기_하네요,6.0,내가_살아온,6,연기가_아니라,7.0
연기_좋았고,6.0,내가_나중에,6,연기가_너무나,6.0
연기_안소니홉킨스의,6.0,내가_당신을,6,연기가_서현진님의,6.0
연기_명품,6.0,내가_노아에게,6,연기가_돋보였던,6.0
연기_안소니,6.0,내가_나일수,6,연기가_줄리안무어,6.0
연기_잘하시고,6.0,내가_아니다,6,연기가_모든,5.0
연기_넘,6.0,내가_알츠하이머에,6,연기가_그녀의,5.0
연기_와,6.0,내가_속,6,연기가_너무너무,5.0
연기_잘하시네요,6.0,내가_사는,6,연기가_뛰어난,5.0
연기_음악,6.0,내가_쌓아온,6,연기가_더욱,5.0
연기_엄청난,6.0,내가_시를,6,연기가_훌륭해서,5.0
연기_신들린,6.0,내가_꿈을,6,연기가_인상적이었어요,5.0
연기_좋았다,6.0,내가_내내,6,연기가_훌륭합니다,5.0
연기_스토리와,5.0,내가_나이가,6,연기가_가슴을,5.0
연기_뛰어난,5.0,내가_사라져도,6,연기가_좋습니다,5.0
연기_잘하네요,5.0,내가_감히,6,연기가_좋고,5.0
연기_손예진,5.0,내가_앞으로,6,연기가_다들,5.0
연기_않은,5.0,내가_있고,5,연기가_분의,5.0
연기_연출과,5.0,내가_어쩌면,5,연기가_인상깊어요,5.0
연기_잘하세요,5.0,내가_나임을,5,연기가_인상깊었습니다,5.0
연기_미쳤다,5.0,내가_누구인지,5,연기가_자연스러운,5.0
연기_하나만으로도,5.0,내가_더이상,5,연기가_다했다,5.0
연기_자연스러운,5.0,내가_널,5,연기가_두배우의,5.0
연기_명,5.0,내가_지금이,5,연기가_다한,5.0
연기_최고다,5.0,내가_보기엔,5,연기가_가슴에,5.0
연기_어색한,5.0,내가_울었다,5,연기가_훌륭했다,4.0
연기_아름다운,5.0,내가_저런,5,연기가_마음에,4.0
연기_안성기,5.0,내가_사라지는,5,연기가_눈빛,4.0
연기_남주혁,4.0,내가_된다,5,연기가_현실적인,4.0
연기_잘봤습니다,4.0,내가_버리면,5,연기가_인상적이었습니다,4.0
연기_눈물,4.0,내가_이래서,5,연기가_주연배우의,4.0
연기_안소니의,4.0,내가_다시,5,연기가_최고입니다,4.0
연기_배우님들,4.0,내가_기대한,4,연기가_최고였습니다,4.0
연기_멋진,4.0,내가_기억하지,4,연기가_아깝다,4.0
연기_하시는,4.0,내가_순간,4,연기가_단연,4.0
연기_압권,4.0,내가_치매환자가,4,연기가_굿,4.0
연기_놀라운,4.0,내가_한다,4,연기가_항상,4.0
연기_앙상블,4.0,내가_보면서,4,연기가_손예진의,4.0
연기_한,4.0,내가_꼭,4,연기가_리얼해서,4.0
연기_좋음,4.0,내가_아니라고,4,연기가_마음을,4.0
연기_배우분들의,4.0,내가_같은데,4,연기가_최고였어요,4.0
연기_잘해서,4.0,내가_대신,4,연기가_잊혀지지,4.0
연기_서현진씨,4.0,내가_모르는,4,연기가_훌륭하다,3.0
연기_잘해요,4.0,내가_오거나,4,연기가_명배우들의,3.0
사람_은,19.0,연기가_배우들의,200,좋았어요_연기가,97.0
사람_이,19.0,연기가_좋았어요,96,좋았어요_연기,31.0
사람_사랑하는,13.0,연기가_배우들,85,좋았어요_봐서,20.0
사람_을,10.0,연기가_좋았습니다,76,좋았어요_있어서,16.0
사람_들이,9.0,연기가_배우의,71,좋았어요_보기,14.0
사람_들은,8.0,연기가_무어의,67,좋았어요_연기도,12.0
사람_과,8.0,연기가_좋았다,56,좋았어요_넘,11.0
사람_아는,7.0,연기가_홉킨스의,38,좋았어요_있어,10.0
사람_의,6.0,연기가_좋아요,34,좋았어요_봤는데,9.0
사람_싶은,6.0,연기가_배우분들,33,좋았어요_연출이,9.0
사람_날아오를,6.0,연기가_좋았고,33,좋았어요_감동적이고,8.0
사람_들,6.0,연기가_좋다,24,좋았어요_연기는,8.0
사람_해주는,6.0,연기가_좋아서,20,좋았어요_제일,7.0
사람_들의,5.0,연기가_배우님의,19,좋았어요_잔잔하고,7.0
사람_본,5.0,연기가_배우분들의,19,좋았어요_추천합니다,7.0
사람_이다,5.0,연기가_좋네요,18,좋았어요_너무너무,6.0
사람_에게,5.0,연기가_돋보이는,18,좋았어요_아주,6.0
사람_사랑,5.0,연기가_줄리안무어의,18,좋았어요_잘봤습니다,5.0
사람_없는,5.0,연기가_아주,17,좋았어요_재밌게,5.0
사람_주는,5.0,연기가_배우,17,좋았어요_역시,5.0
사람_심덕출,5.0,연기가_배우님,15,좋았어요_연기력이,5.0
사람_아름다운,5.0,연기가_주인공의,14,좋았어요_잘봤어요,5.0
사람_순수한,4.0,연기가_서현진의,14,좋았어요_특히,5.0
사람_사는,4.0,연기가_다,14,좋았어요_재개봉해서,5.0
사람_채워줄,4.0,연기가_진짜,14,좋았어요_내용도,5.0
사람_주변,4.0,연기가_배우님들,11,좋았어요_카시오페아,4.0
사람_같은,4.0,연기가_빛을,11,좋았어요_스토리도,4.0
사람_마음을,4.0,연기가_홉킨스,11,좋았어요_다,4.0
사람_멋진,3.0,연기가_훌륭한,11,좋았어요_좋아요,4.0
사람_내가,3.0,연기가_인상,10,좋았어요_보니,4.0
사람_만들어주는,3.0,연기가_안소니의,10,좋았어요_잔잔하니,4.0
사람_도,3.0,연기가_연출과,10,좋았어요_메멘토,3.0
사람_소중한,3.0,연기가_인상적입니다,9,좋았어요_스토리,3.0
사람_할,3.0,연기가_서현진,9,좋았어요_파더,3.0
사람_이게,3.0,연기가_안소니홉킨스의,9,좋았어요_감사합니다,3.0
사람_해준,3.0,연기가_넘,9,좋았어요_재미있고,3.0
사람_준,3.0,연기가_아닌,8,좋았어요_스토리가,3.0
사람_냄새가,3.0,연기가_무어,8,좋았어요_잔잔해서,3.0
사람_외로웠던,3.0,연기가_매우,8,좋았어요_감동적인,3.0
사람_아니에요,3.0,연기가_역시,8,좋았어요_볼수있어서,3.0
사람_모든,2.0,연기가_주연배우들의,8,좋았어요_영화는,3.0
사람_에게는,2.0,연기가_일품,8,좋았어요_내용이,3.0
사람_만이,2.0,연기가_인상적인,8,좋았어요_슬프네요,3.0
사람_영화가,2.0,연기가_최고,8,좋았어요_않아서,3.0
사람_정도로,2.0,연기가_좋았던,8,좋았어요_몰입해서,3.0
사람_사는게,2.0,연기가_영화를,7,좋았어요_재미있었어요,2.0
사람_싶던,2.0,연기가_좋았음,7,좋았어요_영화가,2.0
사람_잃은,2.0,연기가_압권,7,좋았어요_같아,2.0
사람_믿을,2.0,연기가_제일,7,좋았어요_영상미도,2.0
사람_한테,2.0,연기가_좋은,7,좋았어요_반전,2.0
사람_없게,2.0,연기가_영화의,7,좋았어요_되어서,2.0
사람_중에,2.0,연기가_돋보인,7,좋았어요_배우들,2.0
사람_자체를,2.0,연기가_잔잔한,7,좋았어요_역시네요,2.0
사람_노아만큼이나,2.0,연기가_배우님들의,7,좋았어요_pick,2.0
사람_가족,2.0,연기가_특히,7,좋았어요_슬퍼서,2.0
사람_단,2.0,연기가_인상적,7,좋았어요_반전은,2.0
사람_예쁜,2.0,연기가_아니라,7,좋았어요_영화라,2.0
사람_했다,2.0,연기가_너무나,6,좋았어요_가장,2.0
사람_많은,2.0,연기가_서현진님의,6,좋았어요_영화봐서,2.0
사람_펑펑,2.0,연기가_돋보였던,6,좋았어요_있고,2.0
사람_좋은,2.0,연기가_줄리안무어,6,좋았어요_봣어요,2.0
사람_나는,2.0,연기가_모든,5,좋았어요_재미있었습니다,2.0
사람_함께하는,2.0,연기가_그녀의,5,좋았어요_명작은,2.0
사람_이었다면,2.0,연기가_너무너무,5,좋았어요_신선하고,2.0
사람_사라지는,2.0,연기가_뛰어난,5,좋았어요_그렇다고,2.0
사람_생각하는,2.0,연기가_더욱,5,좋았어요_슬프지만,2.0
사람_내,2.0,연기가_훌륭해서,5,좋았어요_배우연기,2.0
사람_가진,2.0,연기가_인상적이었어요,5,좋았어요_따뜻하고,2.0
사람_이라면,2.0,연기가_훌륭합니다,5,좋았어요_저는,2.0
사람_나쁜,2.0,연기가_가슴을,5,좋았어요_했지만,2.0
사람_잊는,2.0,연기가_좋습니다,5,좋았어요_연출,2.0
사람_소름돋게,2.0,연기가_좋고,5,좋았어요_뭉클하고,2.0
사람_앓는,2.0,연기가_다들,5,좋았어요_가족과,2.0
사람_다,2.0,연기가_분의,5,좋았어요_로망,2.0
사람_한다,2.0,연기가_인상깊어요,5,좋았어요_또보고싶어요,2.0
사람_없고,2.0,연기가_인상깊었습니다,5,좋았어요_여운이,2.0
사람_가게,2.0,연기가_자연스러운,5,좋았어요_기대보다,2.0
사람_이름,2.0,연기가_다했다,5,좋았어요_감동,2.0
사람_걸린,2.0,연기가_두배우의,5,좋았어요_무척,2.0
사람_않는다,2.0,연기가_다한,5,좋았어요_눈빛연기가,2.0
사람_들이다,2.0,연기가_가슴에,5,좋았어요_없고,2.0
사람_함께할,2.0,연기가_훌륭했다,4,좋았어요_완전,2.0
사람_사랑과,2.0,연기가_마음에,4,좋았어요_재미있게,2.0
사람_난,2.0,연기가_눈빛,4,좋았어요_치매라는,2.0
사람_중,2.0,연기가_현실적인,4,좋았어요_딸에,2.0
사람_인,2.0,연기가_인상적이었습니다,4,좋았어요_많이,2.0
사람_영화를,1.0,연기가_주연배우의,4,좋았어요_다시봐서,2.0
사람_보통의,1.0,연기가_최고입니다,4,좋았어요_구성이,2.0
사람_막힌,1.0,연기가_최고였습니다,4,좋았어요_괜찮았어요,2.0
사람_세상사는,1.0,연기가_아깝다,4,좋았어요_몰입도가,2.0
사람_약혼까지,1.0,연기가_단연,4,좋았어요_놀란,2.0
사람_딸은,1.0,연기가_굿,4,좋았어요_배우님,2.0
사람_만난,1.0,연기가_항상,4,좋았어요_조화가,1.0
사람_갔다,1.0,연기가_손예진의,4,좋았어요_함께하니,1.0
사람_불쌍해요,1.0,연기가_리얼해서,4,좋았어요_짠하면서도,1.0
사람_거부하는,1.0,연기가_마음을,4,좋았어요_하지만앤딩부분이약간아쉽네요,1.0
사람_감은,1.0,연기가_최고였어요,4,좋았어요_많은걸,1.0
사람_헷갈리게,1.0,연기가_잊혀지지,4,좋았어요_찡하네용넘,1.0
사람_아프게,1.0,연기가_훌륭하다,3,좋았어요_모습이,1.0
사람_지키고,1.0,연기가_명배우들의,3,좋았어요_모든,1.0
마지막_장면이,31.0,진짜_펑펑,24,잘봤습니다_재미있게,33.0
마지막_장면에서,23.0,진짜_이건,22,잘봤습니다_재밌게,22.0
마지막_반전이,22.0,진짜_연기,22,잘봤습니다_감사합니다,17.0
마지막_장면은,21.0,진짜_내가,17,잘봤습니다_딸에,8.0
마지막_반전,20.0,진짜_연기가,14,잘봤습니다_좋은,7.0
마지막_장면,20.0,진짜_봤는데,13,잘봤습니다_감동적으로,7.0
마지막_반전에,12.0,진짜_이게,13,잘봤습니다_굳굳굳,6.0
마지막_영혼의,12.0,진짜_많이,13,잘봤습니다_메멘토,5.0
마지막_대사,11.0,진짜_최고,13,잘봤습니다_좋았어요,5.0
마지막_숨을,11.0,진짜_사랑이,12,잘봤습니다_흥미롭게,4.0
마지막_장면의,10.0,진짜_꼭,11,잘봤습니다_좋아요,4.0
마지막_순간까지,10.0,진짜_미쳤다,11,잘봤습니다_좋네요,4.0
마지막_으로,9.0,진짜_연기는,11,잘봤습니다_파더,4.0
마지막_안소니의,9.0,진짜_사랑은,10,잘봤습니다_연기,4.0
마지막_에,9.0,진짜_눈물,9,잘봤습니다_카시오페아,3.0
마지막_그녀의,8.0,진짜_영화는,9,잘봤습니다_좋았습니다,3.0
마지막_엔딩,8.0,진짜_대박,9,잘봤습니다_슬프네요,3.0
마지막_앨리스의,8.0,진짜_사랑,8,잘봤습니다_잼있게,3.0
마지막_대사가,8.0,진짜_놀란은,8,잘봤습니다_잔잔하니,3.0
마지막_장면을,7.0,진짜_천재다,7,잘봤습니다_재미있어요,3.0
마지막_인생의,7.0,진짜_재밌어요,7,잘봤습니다_많은걸,2.0
마지막_반전은,7.0,진짜_감동적인,7,잘봤습니다_불쌍해요,2.0
마지막_대사는,7.0,진짜_감동적이고,6,잘봤습니다_딸에대하여,2.0
마지막_영화의,7.0,진짜_손예진,6,잘봤습니다_어이가리,2.0
마지막_장면에,7.0,진짜_계속,6,잘봤습니다_무난하게,2.0
마지막_반전을,6.0,진짜_슬프고,6,잘봤습니다_로망,2.0
마지막_드라마,6.0,진짜_완전,6,잘봤습니다_좋은영화,2.0
마지막_10분이,6.0,진짜_이거,6,잘봤습니다_좋은영화네요,2.0
마지막_나의,6.0,진짜_이런게,6,잘봤습니다_슬픕니다,2.0
마지막_삶의,6.0,진짜_서현진,6,잘봤습니다_스토리,2.0
마지막_맨,6.0,진짜_사랑하는,6,잘봤습니다_감동,2.0
마지막_특히,6.0,진짜_인생영화,6,잘봤습니다_괜찮았어요,2.0
마지막_회,6.0,진짜_엄청,6,잘봤습니다_추천합니다,2.0
마지막_편의점,6.0,진짜_넘,6,잘봤습니다_재밌어요,2.0
마지막_날,5.0,진짜_치매,6,잘봤습니다_볼만해요,2.0
마지막_나레이션이,5.0,진짜_좋다,5,잘봤습니다_오랜만에,2.0
마지막_로맨스,5.0,진짜_재밌게,5,잘봤습니다_반전이네요,2.0
마지막_결말이,5.0,진짜_슬퍼,5,잘봤습니다_영화잼있게,2.0
마지막_10분,5.0,진짜_엄마,5,잘봤습니다_재밌네요,2.0
마지막_사랑,5.0,진짜_내,5,잘봤습니다_감동적입니다,2.0
마지막_진짜,5.0,진짜_게,5,잘봤습니다_남네요,2.0
마지막_10분을,5.0,진짜_무서운,5,잘봤습니다_감동느끼며,1.0
마지막_사랑을,4.0,진짜_네가,5,잘봤습니다_인상적으로,1.0
마지막_나일,4.0,진짜_마지막에,5,잘봤습니다_시간이었습니다너무,1.0
마지막_사랑의,4.0,진짜_재밌다,5,잘봤습니다_다름을,1.0
마지막_남은,4.0,진짜_슬퍼요,5,잘봤습니다_어렵네요,1.0
마지막_사랑이,4.0,진짜_슬프다,5,잘봤습니다_와닿네요,1.0
마지막_장면과,4.0,진짜_마지막,5,잘봤습니다_감명깊게,1.0
마지막_엔딩에서,4.0,진짜_치매는,5,잘봤습니다_경기인디시네마로,1.0
마지막_순간,4.0,진짜_영화보면서,5,잘봤습니다_이번이처음인거같아요정말,1.0
마지막_선생님의,4.0,진짜_가슴,4,잘봤습니다_기억에,1.0
마지막_잎새를,4.0,진짜_무어,4,잘봤습니다_재미있었어요,1.0
마지막_장면에서는,4.0,진짜_보면,4,잘봤습니다_발하네요,1.0
마지막_시는,4.0,진짜_슬퍼서,4,잘봤습니다_되새기는,1.0
마지막_있었지만,4.0,진짜_연기력이,4,잘봤습니다_잔잔하게,1.0
마지막_엔딩이,4.0,진짜_최고의,4,잘봤습니다_잼있네요,1.0
마지막_지문,4.0,진짜_드라마,4,잘봤습니다_너무슬프다짱지밌다,1.0
마지막_기억을,4.0,진짜_연기를,4,잘봤습니다_사랑이야기,1.0
마지막_그의,4.0,진짜_맥아담스,4,잘봤습니다_있게,1.0
마지막_한다,4.0,진짜_했는데,4,잘봤습니다_좋게,1.0
마지막_반전까지,4.0,진짜_보면서,4,잘봤습니다_영화였습니다,1.0
마지막_그들의,4.0,진짜_좋았다,4,잘봤습니다_느끼게하는영화였습니다너무,1.0
마지막_노년의,4.0,진짜_연출이,4,잘봤습니다_최고,1.0
마지막_김혜자,4.0,진짜_잘생겼다,4,잘봤습니다_색다른연화,1.0
마지막_혜자의,3.0,진짜_근데,4,잘봤습니다_그랬어요,1.0
마지막_모습이,3.0,진짜_원하는,4,잘봤습니다_볼만합니다,1.0
마지막_여행,3.0,진짜_예쁨,4,잘봤습니다_가슴따뜻하게,1.0
마지막_엔딩까지,3.0,진짜_난,4,잘봤습니다_편집이조금아쉬웠지만,1.0
마지막_있을까,3.0,진짜_오랜만에,4,잘봤습니다_반전도있고,1.0
마지막_미자가,3.0,진짜_영화다,4,잘봤습니다_역시였네요,1.0
마지막_부분이,3.0,진짜_오열,4,잘봤습니다_그대어이가리,1.0
마지막_배우님의,3.0,진짜_예쁘다,4,잘봤습니다_부모님생각나서,1.0
마지막_쯤,3.0,진짜_최고다,4,잘봤습니다_가족과,1.0
마지막_순간에,3.0,진짜_울었다,4,잘봤습니다_쩔어요,1.0
마지막_잎새가,3.0,진짜_아름다운,4,잘봤습니다_좋았네요,1.0
마지막_있었다,3.0,진짜_대단해요,3,잘봤습니다_최고에요,1.0
마지막_부분은,3.0,진짜_따뜻한,3,잘봤습니다_같아요재미있게,1.0
마지막_봤는데,3.0,진짜_반전이,3,잘봤습니다_볼만했어요,1.0
마지막_부분의,3.0,진짜_꼭보세요,3,잘봤습니다_감동있게,1.0
마지막_기억의,3.0,진짜_마지막은,3,잘봤습니다_티켓으로,1.0
마지막_장면에선,3.0,진짜_사랑스럽다,3,잘봤습니다_미래인거같고,1.0
마지막_인생,3.0,진짜_놀란,3,잘봤습니다_좋았아요,1.0
마지막_화,3.0,진짜_배우님,3,잘봤습니다_즐감했어요,1.0
마지막_시,3.0,진짜_아니라,3,잘봤습니다_알게해준영화였어요,1.0
마지막_첫사랑과,3.0,진짜_좋았습니다,3,잘봤습니다_배우들이,1.0
