word,score
치매 함,2
치매 아니라,2
치매 그려낸,2
치매 인구가,2
치매 나이들어,2
치매 영화에서,2
치매 걸리지,2
치매 증상을,2
치매 부부가,2
치매 작품은,2
치매 나도,2
치매 어디있나요,2
치매 영화가,2
치매 연기에,2
치매 할머니의,2
치매 슬프다,2
치매 않는다,2
치매 소재,2
치매 고령화,2
치매 노아가,2
치매 가족,2
치매 간접경험,2
치매 연기와,2
치매 환자로서,2
치매 아버지를,2
치매 사람들이,2
치매 1인칭,2
치매 등을,2
가슴 아픈,43
가슴 따뜻한,37
가슴 찡한,24
가슴 따뜻해지는,24
가슴 먹먹한,18
가슴 속에,17
가슴 한켠이,14
가슴 뛰었는지,12
가슴 뭉클한,11
가슴 아프고,11
가슴 아프다,10
가슴 먹먹해지는,9
가슴 아프게,9
가슴 절절한,8
가슴 아프지만,8
가슴 찡하게,7
가슴 이,7
가슴 뭉클하게,6
가슴 내내,6
가슴 노랫소리에,6
가슴 속,6
가슴 오랜만에,5
가슴 뭉클하고,5
가슴 아플,5
가슴 먹먹하고,5
가슴 누구나,5
가슴 내,5
가슴 소리에,4
가슴 한편이,4
가슴 이토록,4
가슴 아린,4
가슴 진짜,4
가슴 깊이,3
가슴 설렌다,3
가슴 진한,3
가슴 따듯해지는,3
가슴 생각하면,3
가슴 너무나,3
가슴 뭉클,3
가슴 아팠다,3
가슴 아픕니다,3
가슴 저리게,3
가슴 먹먹하게,3
가슴 자식이란건,3
가슴 보는내내,3
가슴 켠에,3
가슴 봤는데,3
가슴 따뜻하고,3
가슴 있기에,2
가슴 안고,2
가슴 찢어지게,2
가슴 잔잔하고,2
가슴 부모,2
가슴 훈훈한,2
가슴 넘,2
가슴 사람,2
가슴 뻔하지만,2
가슴 나의,2
가슴 연기,2
가슴 좋았고,2
가슴 한구석에,2
가슴 생각하게,2
가슴 아픈데,2
가슴 아프네요,2
가슴 아름답고,2
가슴 한켠에,2
가슴 아닌,2
가슴 찡하네요,2
가슴 저릿한,2
가슴 있지만,2
가슴 저린,2
가슴 찡했어요,2
가슴 벅차게,2
가슴 아직도,2
가슴 찡하게하는,2
가슴 다시봐도,2
가슴 너무나도,2
가슴 뜨거워지는,2
가슴 켠이,2
가슴 속의,2
가슴 사랑에,2
가슴 가장,2
가슴 따순,2
가슴 한켠을,2
가슴 노래소리에,2
가슴 벅찬,2
가슴 슬프고,2
가슴 풋풋하고,2
가슴 으로,2
가슴 울리는,2
가슴 본,2
가슴 따뜻했습니다,2
가슴 시리게,2
가슴 먹먹하다,2
가슴 저미는,2
가슴 더더욱,2
가슴 없이,2
가슴 속에서,2
가슴 모습이,2
가슴 아파요,2
반전 마지막,20
반전 못한,14
반전 감동,13
반전 이,13
반전 의,13
반전 최고의,10
반전 나름,9
반전 아닌,8
반전 에,7
반전 스토리,7
반전 못했던,7
반전 뻔한,7
반전 슬펐어요,5
반전 감동적인,5
반전 나름의,5
반전 했던,4
반전 이후에,4
반전 끝에,4
반전 예상되는,4
반전 을,4
반전 의외의,4
반전 대박,4
반전 완전,4
반전 알았는데,4
반전 흔한,4
반전 충격적인,3
반전 도,3
반전 뜬금없는,3
반전 막판,3
반전 눈물,3
반전 예상치못한,3
반전 진짜,3
반전 슬픔,3
반전 다들,3
반전 있네요,3
반전 최고,3
반전 배우들의,3
반전 재미와,3
반전 가족의,3
반전 이후,2
반전 오랜만에,2
반전 좋았어요,2
반전 보려고,2
반전 진한,2
반전 전개와,2
반전 굿,2
반전 근데,2
반전 소름돋는,2
반전 결말,2
반전 한지민,2
반전 갑자기,2
반전 재밌게,2
반전 영화의,2
반전 은,2
반전 따뜻한,2
반전 눈물나는,2
반전 되는,2
반전 예상외의,2
반전 아름다운,2
반전 식스센스급,2
반전 울면서,2
반전 마지막의,2
반전 약간의,2
반전 슬펐다,2
반전 이라면,2
반전 슬픈,2
반전 가능한,2
반전 감동과,2
반전 보길,2
반전 보니,2
반전 놀라운,2
반전 엄청난,2
반전 영화는,2
반전 못,2
반전 마지막회,2
반전 강렬한,2
반전 마지막에,2
반전 슬프고,2
반전 갑작스런,2
반전 소름끼치는,2
반전 뛰어난,2
반전 큰,2
반전 짱,2
반전 사람의,1
반전 사람은,1
반전 폭풍,1
반전 긴장감,1
반전 인데,1
반전 보다가,1
반전 그낭그랬어요,1
반전 볼만합니다마지막,1
반전 있다고,1
반전 신선하네요,1
반전 내용은,1
반전 사는,1
반전 남겨논,1
반전 감동적이네요,1
반전 처음엔,1
반전 울었어요,1
반전 꿀잼이였어요마지막,1
배우 서현진,31
배우 연기,27
배우 의,23
배우 연기가,17
배우 가,16
배우 는,13
배우 김혜자,12
배우 하윤경,10
배우 좋은,10
배우 한지민,9
배우 최고의,9
배우 님,9
배우 안성기,7
배우 안소니,7
배우 오민애,7
배우 들의,6
배우 이정은,6
배우 주예림,6
배우 대,5
배우 박인환,5
배우 들,5
배우 연기는,5
배우 를,4
배우 믿고보는,4
배우 안내상,4
배우 명,4
배우 연기력이,4
배우 연기에,4
배우 연기도,4
배우 도,3
배우 송강,3
배우 스토리,3
배우 연출,3
배우 좋아요,3
배우 남주혁이라는,3
배우 아름다운,3
배우 다,3
배우 님의,3
배우 젊은,3
배우 잘하는,3
배우 이순재,3
배우 최고,3
배우 손예진,3
배우 좋아하는,3
배우 김가은,3
배우 윤정희,3
배우 연기력,3
배우 와,3
배우 믿고,3
배우 줄리안,3
배우 줄리언,2
배우 무대인사,2
배우 자신을,2
배우 로,2
배우 나문희,2
배우 멋진,2
배우 스타,2
배우 서현진의,2
배우 와타나베,2
배우 자체가,2
배우 들을,2
배우 활동하는,2
배우 온기가,2
배우 조연,2
배우 모든,2
배우 남자,2
배우 아니라,2
배우 마크,2
배우 주연,2
배우 윤정희가,2
배우 중,2
배우 진짜,2
배우 들은,2
배우 분들,2
배우 연기하는,2
배우 분들의,2
배우 분의,2
배우 훌륭한,2
배우 박근형의,2
배우 손호준,2
배우 박근형,2
배우 좋았다,2
배우 세,2
배우 올리비아,2
배우 남주혁,2
배우 나온,2
배우 허진,2
배우 이름과,2
배우 님은,2
배우 비주얼도,2
배우 송상은,2
배우 여성,2
배우 스토리도,2
배우 인,2
배우 보이는,2
배우 분들이,1
배우 나와도,1
배우 김혜자님이,1
배우 츠토무,1
배우 아역,1
눈물 펑펑,68
눈물 콧물,60
눈물 줄줄,31
눈물 쏙,22
눈물 감동,12
눈물 폭풍,11
