"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/gwVQxpjW5NQB0","seulgigomseulgi","7년 전",2017,"재미와 감동을 다잡는 몇안되는 로코 개인적으론 펑펑울리는 눈물수도꼭지 콸콸..😂 두배우님들의 리즈시절 +아름다운 하와이가 빛나는 재개봉명작. . 마음한켠에 두고 또 꺼내봐야지-","4.5","58"
"https://pedia.watcha.com/ko-KR/comments/W4zQrnKBd5Qw1","영화보고 밥먹고 커피마시고 산책해요","2년 전",2022,"보고 또 봐도, 절로 미소가 지어지는 이 최고의 엔딩을 보기 위해 50번도 넘게 관람.  드류 베리모어의 사랑스러운 미소만으로도 마음이  치유 되는, 우울 할 때 보는 나의 힐링 영화 1호.","5.0","55"
"https://pedia.watcha.com/ko-KR/comments/zD82XG9OWBE53","다솜땅","5년 전",2019,"행복한 상상이 가득가득!! 리메이크작도 괜찮지만 이것도 충분히 좋다!! 10초 탐에선 빵빵 ㅋㅋㅋㅋ #19.5.10 (592)","4.0","55"
"https://pedia.watcha.com/ko-KR/comments/BglQaJqljWEX0","동동","8년 전",2016,"다른 이들에게는 치명적인 단점이 될 수 있는 나의 안 좋은 점도 그냥 나로 받아들여주는 멋진 사람, 멋진 사랑.","4.0","53"
"https://pedia.watcha.com/ko-KR/comments/xzaQAgZdZ2g5L","탐관오리","9년 전",2015,"빡친다.. 누구는 한 번도 못해본걸 쒸바....","2.5","52"
"https://pedia.watcha.com/ko-KR/comments/W9bEBYn4LQpZ7","Hama","10년 전",2014,"망각되지 않고 푸르게 빛나는 감정의 조각들.","4.0","52"
"https://pedia.watcha.com/ko-KR/comments/lP0E87Vyz1Qbx","하상욱","7년 전",2017,"멜로계의 메멘토","4.5","51"
"https://pedia.watcha.com/ko-KR/comments/lP0E866ePMbxg","김영재","9년 전",2015,"""이런 나를 알아줘"", ""이런 나를 항상 기억해줘"" 에 집착하다 보면 결국 서로 질려 떠나기 마련... 남자 주인공에게 저런 집착이 있었더라면 영화제목 또한 달라졌을 법.","5.0","45"
"https://pedia.watcha.com/ko-KR/comments/BglQapvmNBMX0","토르아빠","4년 전",2020,"매일밤 잠에 드는게 얼마나 무서울까. 매일 사랑에 빠지게 만드는게 얼마나 힘들까.","4.5","44"
"https://pedia.watcha.com/ko-KR/comments/wlL2DJmYkQyZ0","하늘하늘","9년 전",2015,"제목보고 50명의 여자랑 키스하는줄ㅋ 단기 기억상실증에 걸린 루시를 사랑하는 헨리 로스가 그녀의 그런 점마저도 포용하고, 있는 그대로를 사랑해주는 걸 보고 점점 잘생겨보였다. 부럽","3.5","41"
