word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
재미_잇네요,2.0,역시_놀란감독,10,역시_놀란감독,10.0
재미_강추예요,2.0,역시_최고다,8,역시_최고다,8.0
재미_안되고,2.0,역시_말이,8,역시_말이,8.0
재미_있는데,2.0,역시_소설이,8,역시_소설이,8.0
재미_없을,2.0,역시_명작입니다,8,역시_명작입니다,8.0
재미_와는,2.0,역시_플롯의,8,역시_플롯의,8.0
재미_뭐,2.0,역시_경구,8,역시_경구,8.0
재미_결말이지만,2.0,역시_강제규,8,역시_강제규,8.0
재미_도,2.0,역시_최고입니다,8,역시_최고입니다,8.0
재미_짜임새랑,2.0,역시_인간은,8,역시_인간은,8.0
재미_라네요,2.0,역시_경구형,8,역시_경구형,8.0
재미_콜,2.0,역시_김남길은,8,역시_김남길은,8.0
재미_지루함,2.0,역시_좋았고,8,역시_좋았고,8.0
재미_설현,2.0,역시_잘하네요,8,역시_잘하네요,8.0
재미_영화이고,2.0,역시_대단한,8,역시_대단한,8.0
재미_다시보는,2.0,역시_봤어요,8,역시_봤어요,8.0
재미_있는것,2.0,역시_했지만,8,역시_했지만,8.0
재미_잔인하고,2.0,역시_김영하,8,역시_김영하,8.0
재미_하나도,2.0,역시_나,8,역시_나,8.0
재미_연기,2.0,역시_설경구배우님,8,역시_설경구배우님,8.0
재미_입니다,2.0,역시_배우들,8,역시_배우들,8.0
재미_유치함,2.0,역시_건,8,역시_건,8.0
재미_없었다는,2.0,역시_재밌었어요,8,역시_재밌었어요,8.0
재미_지네요,2.0,역시_대단하네요,8,역시_대단하네요,8.0
재미_액션,2.0,역시_설경구님의,8,역시_설경구님의,8.0
김남길_설경구,794.0,좋았어요_연기가,580,생각보다_설현도,54.0
김남길_연기,336.0,좋았어요_연기,234,생각보다_연기,54.0
김남길_설경구와,126.0,좋았어요_연기는,98,생각보다_연기를,42.0
김남길_연기가,110.0,좋았어요_연기도,80,생각보다_설현이,40.0
김남길_설현,86.0,좋았어요_연기력이,64,생각보다_별로,34.0
김남길_연기는,82.0,좋았어요_넘,62,생각보다_봤는데,34.0
김남길_배우의,74.0,좋았어요_다,54,생각보다_설현,32.0
김남길_설경구랑,62.0,좋았어요_있어서,50,생각보다_재밌었어요,30.0
김남길_배우,46.0,좋았어요_봐서,48,생각보다_괜찮았어요,30.0
김남길_연기력,46.0,좋았어요_스토리도,44,생각보다_괜찮은,28.0
김남길_역시,36.0,좋았어요_보기,44,생각보다_연기가,24.0
김남길_연기도,32.0,좋았어요_설경구,42,생각보다_연기도,20.0
김남길_배우님의,28.0,좋았어요_봤습니다,36,생각보다_그냥,18.0
김남길_설경구의,26.0,좋았어요_역시,30,생각보다_별로였어요,18.0
김남길_의,24.0,좋았어요_아주,28,생각보다_재미있게,18.0
김남길_오달수,24.0,좋았어요_특히,26,생각보다_많이,18.0
김남길_호빵맨,24.0,좋았어요_추천합니다,26,생각보다_좋았어요,16.0
김남길_진짜,22.0,좋았어요_연출이,26,생각보다_재밌게,16.0
김남길_눈빛,20.0,좋았어요_있어,24,생각보다_음,14.0
김남길_잘생겼다,18.0,좋았어요_봤는데,24,생각보다_좋았다,14.0
김남길_연기력이,18.0,좋았어요_연기력,22,생각보다_괜찮았음,12.0
김남길_머리,16.0,좋았어요_너무너무,22,생각보다_연기는,12.0
김남길_배우님,16.0,좋았어요_스토리,20,생각보다_설현은,12.0
김남길_이,16.0,좋았어요_진짜,20,생각보다_내용이,12.0
김남길_짱,14.0,좋았어요_있고,20,생각보다_나쁘지,12.0
김남길_특히,14.0,좋았어요_설현도,18,생각보다_스토리도,10.0
김남길_연기에,14.0,좋았어요_스토리가,18,생각보다_안했는데,10.0
김남길_설현도,12.0,좋았어요_내용도,18,생각보다_괜찮았습니다,10.0
김남길_연기짱,12.0,좋았어요_배우들,16,생각보다_잘해서,10.0
김남길_존잘,12.0,좋았어요_제일,16,생각보다_덜,10.0
김남길_설현의,12.0,좋았어요_완전,16,생각보다_괜찮았다,10.0
김남길_대박,12.0,좋았어요_감동적이고,16,생각보다_재밌고,10.0
김남길_눈빛이,12.0,좋았어요_생각보다,16,생각보다_스토리가,10.0
김남길_씨의,12.0,좋았어요_보니,14,생각보다_설현의,10.0
김남길_살인자,10.0,좋았어요_연기만,14,생각보다_괜찮았던,10.0
김남길_연기력에,10.0,좋았어요_몰입도가,14,생각보다_내,8.0
김남길_배우도,10.0,좋았어요_잔잔하고,14,생각보다_그런지,8.0
김남길_재밌었어요,10.0,좋았어요_근데,14,생각보다_좋았음,8.0
김남길_은,10.0,좋았어요_다들,14,생각보다_좋았습니다,8.0
김남길_근데,10.0,좋았어요_잘봤습니다,12,생각보다_좋아서,8.0
김남길_소름,8.0,좋았어요_않아서,12,생각보다_이해하기,8.0
김남길_잘생김,8.0,좋았어요_재밌게,12,생각보다_큰,8.0
김남길_연기대박,8.0,좋았어요_영화도,10,생각보다_괜찮네요,8.0
김남길_두배우의,8.0,좋았어요_중간에,10,생각보다_스릴있고,8.0
김남길_없고,8.0,좋았어요_몰입감이,10,생각보다_지루했어요,8.0
김남길_잘하고,8.0,좋았어요_결말이,10,생각보다_재미가,8.0
김남길_호빵맨설,8.0,좋았어요_내용이,10,생각보다_했는데,8.0
김남길_봤어요설경구,8.0,좋았어요_잘봤어요,10,생각보다_지루하고,8.0
김남길_좋았어요,8.0,좋았어요_재개봉해서,10,생각보다_건,6.0
김남길_굳,8.0,좋았어요_전체적으로,10,생각보다_영화가,6.0
김남길_배우가,8.0,좋았어요_볼수있어서,8,생각보다_설현연기,6.0
김남길_배우님과,8.0,좋았어요_연기력은,8,생각보다_괜찮았네요,6.0
김남길_좋았고,8.0,좋았어요_보는,8,생각보다_재미있어서,6.0
김남길_봤어요,6.0,좋았어요_김남길,8,생각보다_알았는데,6.0
김남길_연기굿,6.0,좋았어요_영화는,8,생각보다_평점이,6.0
김남길_믿고보는,6.0,좋았어요_저는,8,생각보다_영화는,6.0
김남길_마지막,6.0,좋았어요_잔잔하니,8,생각보다_재미는,6.0
김남길_배우들의,6.0,좋았어요_좋아요,8,생각보다_볼만했어요,6.0
김남길_배우님도,6.0,좋았어요_카시오페아,8,생각보다_괜찮았는데,6.0
김남길_무서워요,6.0,좋았어요_원작,8,생각보다_그렇게,6.0
김남길_좋았습니다,6.0,좋았어요_설경구연기가,8,생각보다_재밌게봤어요,6.0
김남길_얼굴,6.0,좋았어요_연기력도,8,생각보다_재밌었음,6.0
김남길_난,6.0,좋았어요_달라서,8,생각보다_설현씨도,6.0
김남길_연기와,6.0,좋았어요_내용,8,생각보다_어렵지,6.0
김남길_목소리,6.0,좋았어요_재미있고,8,생각보다_재미,6.0
김남길_좋고,6.0,좋았어요_반전,8,생각보다_좋았고,6.0
김남길_악역도,6.0,좋았어요_책도,8,생각보다_별로네요,6.0
김남길_좋았지만,4.0,좋았어요_정말정말,6,생각보다_넘,6.0
김남길_캐릭터는,4.0,좋았어요_했지만,6,생각보다_잼있어요,4.0
김남길_눈빛연기,4.0,좋았어요_지루하지않고,6,생각보다_좋았지만,4.0
김남길_심리싸움,4.0,좋았어요_영화가,6,생각보다_무서운,4.0
김남길_끝남,4.0,좋았어요_나름,6,생각보다_어울려서,4.0
김남길_도,4.0,좋았어요_연기넘,6,생각보다_짱,4.0
김남길_미쳤다,4.0,좋았어요_잘해서,6,생각보다_재밌습니다,4.0
김남길_캐스팅이,4.0,좋았어요_재미있었어요,6,생각보다_관람했는데,4.0
김남길_설경규,4.0,좋았어요_기억법,6,생각보다_별루,4.0
김남길_지루함설경구,4.0,좋았어요_몰입도는,6,생각보다_잘함,4.0
김남길_오달수도,4.0,좋았어요_기대보다,6,생각보다_볼만했습니다,4.0
김남길_같아요,4.0,좋았어요_책을,6,생각보다_조금은,4.0
김남길_별3개,4.0,좋았어요_오랜만에,6,생각보다_진짜,4.0
김남길_연기력은,4.0,좋았어요_원작을,6,생각보다_잘하더라구요,4.0
김남길_연기대결,4.0,좋았어요_긴장감이,6,생각보다_괜찮았고,4.0
김남길_했다,4.0,좋았어요_몰입도,6,생각보다_보니,4.0
김남길_보는,4.0,좋았어요_영상도,6,생각보다_많지,4.0
김남길_사실,4.0,좋았어요_잔잔해서,6,생각보다_재밌음,4.0
김남길_설경구는,4.0,좋았어요_배우연기,6,생각보다_내가,4.0
김남길_굿,4.0,좋았어요_전개,6,생각보다_연기잘하고,4.0
김남길_1점,4.0,좋았어요_메멘토,6,생각보다_몰입도,4.0
김남길_최고,4.0,좋았어요_가장,6,생각보다_연기잘해서,4.0
김남길_무서워,4.0,좋았어요_몰입해서,6,생각보다_연기력이,4.0
김남길_배우와,4.0,좋았어요_긴장감,6,생각보다_무섭고,4.0
김남길_오랜만에,4.0,좋았어요_신선하고,6,생각보다_탄탄하고,4.0
김남길_나올때,4.0,좋았어요_만큼,6,생각보다_잔인한,4.0
김남길_찌운,4.0,좋았어요_재미있게,6,생각보다_스토리는,4.0
김남길_설경구나,4.0,좋았어요_전,6,생각보다_잘하고,4.0
김남길_얼굴이,4.0,좋았어요_파더,6,생각보다_무섭지,4.0
김남길_재밌음,4.0,좋았어요_각색도,6,생각보다_재밌지는,4.0
김남길_둘의,4.0,좋았어요_않고,6,생각보다_볼만,4.0
김남길_머리뚜껑,4.0,좋았어요_감사합니다,6,생각보다_김남길이,4.0
김남길_연기만,4.0,좋았어요_너무나,6,생각보다_많아서,4.0
치매_환자의,142.0,있는_볼,310,연기력_설경구,252.0
치매_걸린,92.0,있는_할,227,연기력_설경구의,144.0
치매_를,74.0,있는_감동이,180,연기력_배우들의,92.0
치매_환자가,50.0,있는_느낄,150,연기력_최고,88.0
치매_에,48.0,있는_반전이,146,연기력_미친,86.0
치매_노인의,46.0,있는_일어날,138,연기력_짱,80.0
치매_환자,46.0,있는_수도,118,연기력_배우들,58.0
치매_알츠하이머,38.0,있는_앓고,90,연기력_스토리,54.0
치매_는,32.0,있는_사람이,68,연기력_진짜,52.0
치매_체험,28.0,있는_것이,64,연기력_김남길,48.0
치매_노인,26.0,있는_줄,60,연기력_굿,42.0
치매_내가,26.0,있는_살고,58,연기력_대박,42.0
치매_라는,26.0,있는_데,58,연기력_역시,40.0
치매_환자를,24.0,있는_생각할,56,연기력_설경구님,36.0
치매_연기,20.0,있는_게,56,연기력_배우의,36.0
치매_진짜,18.0,있는_이야기,54,연기력_갑,34.0
치매_환자와,18.0,있는_좋은,54,연기력_설경구씨,34.0
치매_초로기,18.0,있는_건,52,연기력_짱입니다,26.0
치매_로,16.0,있는_영화였어요,52,연기력_배우,26.0
치매_무서운,16.0,있는_모든,50,연기력_좋았습니다,24.0
치매_무섭다,16.0,있는_있을,48,연기력_설현의,24.0
치매_간접,16.0,있는_가지고,46,연기력_덕분에,24.0
치매_의,16.0,있는_될,46,연기력_뛰어난,22.0
치매_걸리면,14.0,있는_느낄수,46,연기력_좋았어요,22.0
치매_관련,12.0,있는_알고,46,연기력_최고입니다,20.0
치매_당사자의,10.0,있는_영화입니다,44,연기력_좋고,20.0
치매_연기가,10.0,있는_겪을,44,연기력_김남길의,18.0
치매_영화는,10.0,있는_영화였다,44,연기력_소름돋는,18.0
치매_가족이,10.0,있는_것은,44,연기력_좋아요,18.0
치매_노인을,10.0,있는_사랑할,44,연기력_대단합니다,16.0
치매_나도,10.0,있는_그대로,44,연기력_은,16.0
치매_전지적,8.0,있는_적절히,42,연기력_연출,16.0
치매_환자들은,8.0,있는_작품,40,연기력_몰입도,14.0
치매_시점,8.0,있는_생각해볼,40,연기력_좋은,14.0
치매_그냥,8.0,있는_일어날수,40,연기력_이,14.0
치매_걸리지,8.0,있는_살아가고,38,연기력_미쳤다,12.0
치매_살인,8.0,있는_영화네요,38,연기력_인정,12.0
치매_걸리는,8.0,있는_울림이,38,연기력_짱이네요,12.0
치매_있는,8.0,있는_옆에,38,연기력_다,12.0
치매_환자에게,8.0,있는_나일,38,연기력_하나만으로도,12.0
치매_모든,8.0,있는_곁에,38,연기력_하나는,12.0
치매_가족,6.0,있는_올,38,연기력_대단하네요,12.0
치매_기승전,6.0,있는_가치가,37,연기력_소름,10.0
치매_질병,6.0,있는_사람을,36,연기력_좋네요,10.0
치매_사랑,6.0,있는_지,34,연기력_말고는,10.0
치매_환자에,6.0,있는_볼수,34,연기력_에,10.0
치매_아닐까,6.0,있는_공감할,32,연기력_홉킨스의,10.0
치매_살인자,6.0,있는_가장,32,연기력_다들,10.0
치매_와,6.0,있는_영화였습니다,32,연기력_좋았고,10.0
치매_없는,6.0,있는_듯,31,연기력_넘,10.0
치매_연기에,6.0,있는_스토리,30,연기력_역쉬,8.0
치매_이야기,6.0,있는_말할,30,연기력_멋진,8.0
치매_연기는,6.0,있는_있을수,28,연기력_설현도,8.0
치매_예방,6.0,있는_보여줄,28,연기력_완전,8.0
치매_란,6.0,있는_살아,28,연기력_좋습니다,8.0
치매_라고,6.0,있는_마지막,26,연기력_엄청난,8.0
치매_노인이,6.0,있는_일을,26,연기력_배우분들,8.0
치매_서현진,6.0,있는_남아,26,연기력_무어의,8.0
치매_가,6.0,있는_영화를,26,연기력_긴장감,8.0
치매_병,6.0,있는_닥칠,24,연기력_재밌어요,8.0
치매_홉킨스의,6.0,있는_영화가,24,연기력_최고네요,8.0
치매_설경구의,6.0,있는_겪고,24,연기력_설경구님의,8.0
치매_안소니,6.0,있는_사람,24,연기력_갓경구,6.0
치매_주인공의,6.0,있는_하고,24,연기력_탄탄한,6.0
치매_환자들의,6.0,있는_재미가,24,연기력_굿굿,6.0
치매_슬프네요,6.0,있는_이해할,22,연기력_쩌네요,6.0
치매_전문,6.0,있는_가,22,연기력_설배우,6.0
치매_진단을,4.0,있는_쓸,22,연기력_신들린,6.0
치매_아버지가,4.0,있는_예상할,22,연기력_의외의,6.0
치매_완벽한,4.0,있는_거,22,연기력_최강,6.0
치매_보고,4.0,있는_소재를,22,연기력_설경구씨의,6.0
치매_부부가,4.0,있는_그대로의,22,연기력_빼고는,6.0
치매_그는,4.0,있는_짜임새,22,연기력_쵝오,6.0
치매_슬프다,4.0,있는_반전,22,연기력_만큼은,6.0
치매_영화가,4.0,있는_내,22,연기력_하나만,6.0
치매_증상이,4.0,있는_나를,22,연기력_놀라운,6.0
치매_앓는,4.0,있는_담고,22,연기력_아주,6.0
치매_등을,4.0,있는_영화다,22,연기력_설현,6.0
치매_같아요,4.0,있는_것이다,22,연기력_소름끼치는,6.0
치매_스릴러,4.0,있는_이유가,20,연기력_김남길씨,6.0
치매_노아가,4.0,있는_보고,20,연기력_몰입감,6.0
치매_주인공이,4.0,있는_연기,20,연기력_압도적인,6.0
치매_나는,4.0,있는_의미,20,연기력_줄리안무어의,6.0
치매_환자로,4.0,있는_사랑,20,연기력_서현진의,6.0
치매_함,4.0,있는_찾을,20,연기력_내용,6.0
치매_가족으로,4.0,있는_사람은,20,연기력_최고였어요,6.0
치매_않는다,4.0,있는_일이라,20,연기력_대단해요,6.0
치매_아니라,4.0,있는_것인가,20,연기력_최고의,6.0
치매_봤다,4.0,있는_것을,20,연기력_아쉬운,6.0
치매_같은,4.0,있는_드라마,20,연기력_만드는,6.0
치매_간접경험,4.0,있는_기억하고,20,연기력_탄탄,6.0
치매_부부의,4.0,있는_것처럼,18,연기력_봤어요,4.0
치매_증상을,4.0,있는_가족이,18,연기력_보고,4.0
치매_어쩌면,4.0,있는_긴장감,18,연기력_했지만,4.0
치매_되는,4.0,있는_가질,18,연기력_설경규,4.0
치매_살인자의,4.0,있는_감동도,18,연기력_좋았구,4.0
치매_드러난다,4.0,있는_의미가,18,연기력_김해숙씨,4.0
치매_영화에서,4.0,있는_영화는,18,연기력_칭찬합니다,4.0
치매_1인칭,4.0,있는_서,18,연기력_믿고보는,4.0
치매_많은,4.0,있는_곳이,18,연기력_같아요,4.0
스토리_연기,98.0,배우들의_연기가,1122,봤습니다_재밌게,438.0
스토리_연출,80.0,배우들의_연기는,386,봤습니다_재미있게,372.0
스토리_탄탄한,74.0,배우들의_연기,240,봤습니다_몰입해서,94.0
스토리_전개가,64.0,배우들의_연기도,232,봤습니다_울며,44.0
스토리_연기력,54.0,배우들의_연기력이,190,봤습니다_모르고,42.0
스토리_전개,50.0,배우들의_연기에,116,봤습니다_찡해요,42.0
스토리_뻔한,44.0,배우들의_연기력,90,봤습니다_좋았습니다,36.0
스토리_있는,30.0,배우들의_연기와,86,봤습니다_좋았어요,36.0
스토리_자체는,26.0,배우들의_열연이,76,봤습니다_딸에,36.0
스토리_연기와,25.0,배우들의_연기력은,62,봤습니다_좋은,34.0
스토리_다,22.0,배우들의_연기력에,52,봤습니다_잼나게,28.0
스토리_배우들의,20.0,배우들의_연기로,48,봤습니다_감명깊게,26.0
스토리_전개는,20.0,배우들의_모든,48,봤습니다_영화를,22.0
스토리_좋았어요,20.0,배우들의_좋은,38,봤습니다_재미나게,22.0
스토리_는,20.0,배우들의_연기만,36,봤습니다_흥미롭게,22.0
스토리_반전,20.0,배우들의_연기력과,34,봤습니다_있게,22.0
스토리_구성,20.0,배우들의_연기력도,32,봤습니다_집중해서,22.0
스토리_없는,18.0,배우들의_뛰어난,28,봤습니다_카시오페아,20.0
스토리_굿,18.0,배우들의_연기력으로,28,봤습니다_추천합니다,20.0
스토리_좋았습니다,18.0,배우들의_스토리와,28,봤습니다_괜찮게,18.0
스토리_구성이,18.0,배우들의_열연,26,봤습니다_감사합니다,18.0
스토리_가,18.0,배우들의_훌륭한,26,봤습니다_설경구,16.0
스토리_전개도,18.0,배우들의_주연,26,봤습니다_배우들,14.0
스토리_탄탄,18.0,배우들의_연출과,24,봤습니다_연기,14.0
스토리_짱,16.0,배우들의_열연과,22,봤습니다_빠져서,14.0
스토리_진부한,16.0,배우들의_스토리,20,봤습니다_재밋게,14.0
스토리_연출과,16.0,배우들의_연기를,20,봤습니다_잼있게,14.0
스토리_감동,16.0,배우들의_무엇보다,20,봤습니다_즐겁게,12.0
스토리_좋은,16.0,배우들의_비롯한,18,봤습니다_좋은영화,12.0
스토리_만드는,16.0,배우들의_명연기,18,봤습니다_인상깊게,12.0
스토리_최고,14.0,배우들의_연출,18,봤습니다_감동적으로,10.0
스토리_연기력과,14.0,배우들의_소름돋는,16,봤습니다_배우들의,10.0
스토리_배우연기,14.0,배우들의_좋았고,16,봤습니다_없이,10.0
스토리_진행이,14.0,배우들의_역시,16,봤습니다_울면서,10.0
스토리_좋고,14.0,배우들의_건,14,봤습니다_재밌어요,10.0
스토리_진행,12.0,배우들의_믿고보는,14,봤습니다_연기도,10.0
스토리_대박,12.0,배우들의_명연기가,14,봤습니다_파더,10.0
스토리_설경구,12.0,배우들의_멋진,12,봤습니다_몰입감있게,8.0
스토리_아쉬운,12.0,배우들의_열연에,12,봤습니다_마지막,8.0
스토리_역시,12.0,배우들의_엄청난,12,봤습니다_특히,8.0
스토리_영상미,10.0,배우들의_보는,12,봤습니다_몰입하고,8.0
스토리_완벽한,10.0,배우들의_연기파,12,봤습니다_스릴있게,8.0
스토리_신선한,10.0,배우들의_호연이,12,봤습니다_좋아요,8.0
스토리_배우,10.0,배우들의_있지만,12,봤습니다_긴장감있게,8.0
스토리_진짜,10.0,배우들의_스토리에,12,봤습니다_끝까지,8.0
스토리_예상되는,10.0,배우들의_좋고,12,봤습니다_영화네요,7.0
스토리_탄탄하고,10.0,배우들의_탄탄한,10,봤습니다_흥미있게,6.0
스토리_전개와,10.0,배우들의_미친,10,봤습니다_빠져,6.0
스토리_좋아요,10.0,배우들의_열연을,10,봤습니다_배우,6.0
스토리_좋았다,10.0,배우들의_특히,10,봤습니다_배우분들,6.0
스토리_설경구의,10.0,배우들의_힘,10,봤습니다_오랜만에,6.0
스토리_하는,10.0,배우들의_봤습니다,10,봤습니다_아프게,6.0
스토리_를,10.0,배우들의_연기까지,10,봤습니다_감동있게,6.0
스토리_아름다운,10.0,배우들의_실감나는,10,봤습니다_감동적이에요,6.0
스토리_배우들,8.0,배우들의_좋았다,10,봤습니다_딸에대하여,6.0
스토리_라인,8.0,배우들의_명연기에,10,봤습니다_몰입하면서,6.0
스토리_영화의,8.0,배우들의_반전,10,봤습니다_눈물흘리며,6.0
스토리_독특한,8.0,배우들의_봤어요,8,봤습니다_깊게,6.0
스토리_같은,8.0,배우들의_호연에,8,봤습니다_좋네요,6.0
스토리_러브,8.0,배우들의_연기력만,8,봤습니다_어이가리,6.0
스토리_않은,8.0,배우들의_명연기로,8,봤습니다_않고,6.0
스토리_완벽,8.0,배우들의_작품,8,봤습니다_믿고,6.0
스토리_굳,8.0,배우들의_그냥,8,봤습니다_영화였어요,6.0
스토리_잔잔한,8.0,배우들의_있었고,8,봤습니다_긴장하며,6.0
스토리_영상,8.0,배우들의_호연,8,봤습니다_다들,6.0
스토리_구성은,8.0,배우들의_연출력,8,봤습니다_좋고,6.0
스토리_자체가,8.0,배우들의_열연은,8,봤습니다_생각하고,6.0
스토리_좋았지만,6.0,배우들의_스토리지만,8,봤습니다_추천하지는,6.0
스토리_뻔하지않은,6.0,배우들의_힘이,8,봤습니다_슬프네요,6.0
스토리_마지막,6.0,배우들의_있었지만,8,봤습니다_역시,6.0
스토리_좋습니다,6.0,배우들의_연기만으로도,8,봤습니다_않게,6.0
스토리_보는,6.0,배우들의_명연기와,8,봤습니다_집중하고,6.0
스토리_위한,6.0,배우들의_소재,8,봤습니다_감동적이게,6.0
스토리_가능한,6.0,배우들의_만드는,8,봤습니다_졸이면서,4.0
스토리_쉬운,6.0,배우들의_연기력을,6,봤습니다_스릴넘치게,4.0
스토리_흘러가는,6.0,배우들의_했지만,6,봤습니다_쟐,4.0
스토리_괜찮은,6.0,배우들의_하다,6,봤습니다_박근형님,4.0
스토리_못한,6.0,배우들의_없는,6,봤습니다_감사해요,4.0
스토리_전개에,6.0,배우들의_주조연,6,봤습니다_스토리,4.0
스토리_슬픈,6.0,배우들의_김남길,6,봤습니다_극장에서,4.0
스토리_짱짱,6.0,배우들의_빛나는,6,봤습니다_재밌네요,4.0
스토리_않는,6.0,배우들의_있으나,6,봤습니다_연기가,4.0
스토리_흥미진진한,6.0,배우들의_명품연기,6,봤습니다_편안하게,4.0
스토리_입니다,6.0,배우들의_없고,6,봤습니다_더파더,4.0
스토리_소재와,6.0,배우들의_호연은,6,봤습니다_설경구씨의,4.0
스토리_반전이,6.0,배우들의_탄탄하고,6,봤습니다_흘리며,4.0
스토리_간만에,6.0,배우들의_전개와,6,봤습니다_슬프게,4.0
스토리_못미치는,6.0,배우들의_영화네요,6,봤습니다_명품연기,4.0
스토리_끝까지,6.0,배우들의_않다,6,봤습니다_긴장하면서,4.0
스토리_최고의,6.0,배우들의_명연기는,6,봤습니다_모시고,4.0
스토리_새로운,6.0,배우들의_조합,6,봤습니다_메멘토,4.0
스토리_배우의,6.0,배우들의_명품,6,봤습니다_알고,4.0
스토리_좋았고,6.0,배우들의_무엇보다도,6,봤습니다_많은,4.0
스토리_감동적인,6.0,배우들의_것은,6,봤습니다_그럭저럭,4.0
스토리_구성도,6.0,배우들의_연기들은,6,봤습니다_나의,4.0
스토리_특이한,6.0,배우들의_신선하고,6,봤습니다_되네요잘,4.0
스토리_둘다,6.0,배우들의_없지만,6,봤습니다_어머니와,4.0
스토리_연출이,6.0,배우들의_좋아요,6,봤습니다_엔딩이,4.0
스토리_봤어요,4.0,배우들의_내용도,6,봤습니다_흥미진진하게,4.0
스토리_엄청,4.0,배우들의_소름끼치는,6,봤습니다_감탄하면서,4.0
가슴_아픈,86.0,내가_본,128,좋았어요_연기가,580.0
가슴_따뜻한,72.0,내가_나를,106,좋았어요_연기,234.0
가슴_찡한,48.0,내가_나는,66,좋았어요_연기는,98.0
가슴_따뜻해지는,48.0,내가_영화를,64,좋았어요_연기도,80.0
가슴_먹먹한,36.0,내가_젊은,62,좋았어요_연기력이,64.0
가슴_속에,34.0,내가_좋아하는,58,좋았어요_넘,62.0
가슴_한켠이,28.0,내가_다,58,좋았어요_다,54.0
가슴_뛰었는지,24.0,내가_나일,56,좋았어요_있어서,50.0
가슴_뭉클한,22.0,내가_나로,54,좋았어요_봐서,48.0
가슴_아프고,22.0,내가_사랑하는,53,좋았어요_스토리도,44.0
가슴_아프다,20.0,내가_지금,48,좋았어요_보기,44.0
가슴_먹먹해지는,18.0,내가_기억이고,48,좋았어요_설경구,42.0
가슴_아프게,18.0,내가_기억을,46,좋았어요_봤습니다,36.0
가슴_내내,18.0,내가_보는,46,좋았어요_역시,30.0
가슴_아프지만,16.0,내가_늙은,42,좋았어요_아주,28.0
가슴_절절한,16.0,내가_진짜,40,좋았어요_특히,26.0
가슴_찡하게,14.0,내가_가장,40,좋았어요_추천합니다,26.0
가슴_이,14.0,내가_뭘,40,좋았어요_연출이,26.0
가슴_속,12.0,내가_아닌,38,좋았어요_있어,24.0
가슴_노랫소리에,12.0,내가_사랑했는지,32,좋았어요_봤는데,24.0
가슴_뭉클하게,12.0,내가_아는,32,좋았어요_연기력,22.0
가슴_내,10.0,내가_간절히,30,좋았어요_너무너무,22.0
가슴_오랜만에,10.0,내가_치매에,30,좋았어요_스토리,20.0
가슴_뭉클하고,10.0,내가_생각하는,28,좋았어요_진짜,20.0
가슴_먹먹하고,10.0,내가_될,28,좋았어요_있고,20.0
가슴_누구나,10.0,내가_건,28,좋았어요_설현도,18.0
가슴_아플,10.0,내가_누군지,28,좋았어요_스토리가,18.0
가슴_진짜,8.0,내가_원하는,26,좋았어요_내용도,18.0
가슴_소리에,8.0,내가_않기를,24,좋았어요_배우들,16.0
가슴_아린,8.0,내가_치매,24,좋았어요_제일,16.0
가슴_한편이,8.0,내가_나로서,24,좋았어요_완전,16.0
가슴_이토록,8.0,내가_가진,24,좋았어요_감동적이고,16.0
가슴_졸이면서,6.0,내가_하고,24,좋았어요_생각보다,16.0
가슴_깊이,6.0,내가_기억하는,24,좋았어요_보니,14.0
가슴_자식이란건,6.0,내가_알츠하이머에,22,좋았어요_연기만,14.0
가슴_따듯해지는,6.0,내가_하면,22,좋았어요_몰입도가,14.0
가슴_뭉클,6.0,내가_난,22,좋았어요_잔잔하고,14.0
가슴_저리게,6.0,내가_나도,22,좋았어요_근데,14.0
가슴_아픕니다,6.0,내가_애틋하거든,22,좋았어요_다들,14.0
가슴_먹먹하게,6.0,내가_들국화까지도,20,좋았어요_잘봤습니다,12.0
가슴_진한,6.0,내가_할,20,좋았어요_않아서,12.0
가슴_너무나,6.0,내가_것은,20,좋았어요_재밌게,12.0
가슴_생각하면,6.0,내가_기억하고,20,좋았어요_영화도,10.0
가슴_따뜻하고,6.0,내가_제일,18,좋았어요_중간에,10.0
가슴_아팠다,6.0,내가_살아보니까,18,좋았어요_몰입감이,10.0
가슴_설렌다,6.0,내가_치매가,18,좋았어요_결말이,10.0
가슴_하는,6.0,내가_애틋해,18,좋았어요_내용이,10.0
가슴_켠에,6.0,내가_아니게,18,좋았어요_잘봤어요,10.0
가슴_봤는데,6.0,내가_알던,18,좋았어요_재개봉해서,10.0
가슴_보는내내,6.0,내가_알츠하이머,18,좋았어요_전체적으로,10.0
가슴_뻔하지만,4.0,내가_아니라,18,좋았어요_볼수있어서,8.0
가슴_먹먹하다,4.0,내가_내내,18,좋았어요_연기력은,8.0
가슴_연기,4.0,내가_니,18,좋았어요_보는,8.0
가슴_한구석에,4.0,내가_아직,18,좋았어요_김남길,8.0
가슴_아닌,4.0,내가_보고,16,좋았어요_영화는,8.0
가슴_으로,4.0,내가_꿈꾸는,16,좋았어요_저는,8.0
가슴_안고,4.0,내가_아니다,16,좋았어요_잔잔하니,8.0
가슴_풋풋하고,4.0,내가_겪을,16,좋았어요_좋아요,8.0
가슴_벅차게,4.0,내가_이걸,16,좋았어요_카시오페아,8.0
