Algorithm,Dataset,N,True Positive,True Negative,False Positive,False Negative,Precision,Recall,Specificity,F1-score,Accuracy,Balanced Accuracy,AUC
Logistic Regression,Test set,1600,1182,126,39,253,0.9680589680589681,0.8236933797909408,0.7636363636363637,0.8900602409638554,0.8175,0.7936648717136523,0.8522225741737937
Logistic Regression,Entire population,13002,5809,4643,1223,1327,0.8260807736063709,0.8140414798206278,0.7915103989089669,0.8200169395821569,0.8038763267189664,0.8027759393647973,0.8845859805843204
