,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차수입금액,승차인원수,승차연인거리,좌석거리,1인당수입율,공급대비승차율,운행대비고객이동,사망자수,접종시작자수,격리된자수,정부대응정도,확진자수,접종완료자수,코로나진행정도,국가이동제한정도,관광,일반,일반/관광,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수
0,전체,경부선,2015-01-01,31,14,17,1,0,2237.8064516129034,114303.06451612903,4130618661.290323,118299.96774193548,314453180.9032258,478137485.9354839,34856.173780553414,1.032296962773062,1.5334568701273055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32258064516129,0.06451612903225806,0.0,0.3225806451612903,15.064516129032258,6.0,6.0,11.0,130.16129032258064
1,전체,경부선,2015-02-01,28,12,16,3,3,2259.6428571428573,115898.64285714286,4334351217.857142,122230.53571428571,327313392.3214286,485026759.25,35360.03508892128,1.0535119020373709,1.512278350909998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.428571428571429,0.10714285714285714,3.25,0.42857142857142855,11.857142857142858,6.0,6.0,11.0,132.14285714285714
2,전체,경부선,2015-03-01,31,13,18,1,0,2209.4193548387098,113191.32258064517,3901565890.322581,114985.06451612903,294251866.1935484,473306450.2580645,33778.736828633184,1.009231349756236,1.6440412251818783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.12903225806451613,0.0,0.0,15.129032258064516,6.0,6.0,11.0,129.0
3,전체,경부선,2015-04-01,30,12,18,0,0,2204.866666666667,113265.76666666666,4020472980.0,117478.0,303216747.73333335,470043226.03333336,34058.15263527998,1.030582364191366,1.5833937743120325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.966666666666667,0.3,0.0,0.0,16.266666666666666,6.0,6.0,11.0,127.0
4,전체,경부선,2015-05-01,31,15,16,3,0,2253.483870967742,115901.80645161291,4357291654.83871,125628.58064516129,331347662.2903226,481446531.9677419,34545.05789383625,1.0777002973000276,1.4885240076786763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.612903225806452,0.3225806451612903,0.0,0.6774193548387096,16.258064516129032,6.0,6.0,11.0,129.74193548387098
5,전체,경부선,2015-06-01,30,12,18,1,0,2207.4666666666667,112856.2,2931815276.6666665,85131.13333333333,217084570.7,468156761.5,34357.592106927514,0.754003592639964,2.190978981409246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.066666666666666,0.13333333333333333,0.0,0.06666666666666667,16.133333333333333,6.0,6.0,11.0,127.16666666666667
6,전체,경부선,2015-07-01,31,13,18,0,0,2211.1612903225805,113318.16129032258,3726473312.903226,105368.09677419355,277053213.6451613,469843089.87096775,35289.104483238494,0.927387084317841,1.7300134629658601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.064516129032258,6.161290322580645,0.0,0.0,19.225806451612904,6.0,6.0,11.0,127.35483870967742
7,전체,경부선,2015-08-01,31,14,17,1,0,2160.451612903226,109725.35483870968,4221714322.580645,114646.32258064517,305227813.16129035,448957825.0,36780.081566265064,1.0437975552490566,1.4854133335564872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3870967741935485,15.870967741935484,0.0,0.03225806451612903,18.225806451612904,6.0,6.0,11.0,127.93548387096774
8,전체,경부선,2015-09-01,30,12,18,3,3,2179.2,111377.93333333333,4029274650.0,112882.3,286703651.6,455835791.76666665,35530.74619843789,1.0054984537221587,1.633731668379462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.266666666666667,13.166666666666666,2.8333333333333335,0.5666666666666667,16.133333333333333,6.0,6.0,11.0,129.3
9,전체,경부선,2015-10-01,31,14,17,2,0,2155.6774193548385,110162.7741935484,4280952248.387097,119367.06451612903,305523765.41935486,450428822.9677419,35750.696671806094,1.0773085517494694,1.5064949856208079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096774193548387,15.741935483870968,0.0,0.0967741935483871,18.741935483870968,6.0,6.0,11.0,128.19354838709677
10,전체,경부선,2015-11-01,30,13,17,0,0,2147.2,110138.26666666666,4290830840.733333,120314.2,306173125.46666664,450204060.7,35470.68778915499,1.0830062951373611,1.519057900160006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033333333333333,15.766666666666667,0.0,0.0,18.8,6.0,6.0,11.0,127.7
11,전체,경부선,2015-12-01,31,12,19,1,0,2131.548387096774,109256.25806451614,4067326116.903226,114735.58064516129,292832284.61290324,446592154.9354839,35349.62326767908,1.046311022556047,1.555690531308766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,15.903225806451612,0.0,0.25806451612903225,18.870967741935484,6.0,6.0,11.0,127.19354838709677
12,전체,경부선,2016-01-01,31,15,16,1,0,2169.548387096774,111208.87096774194,3954953333.322581,109746.51612903226,289668140.7419355,454696428.2580645,36084.59421851813,0.9825873964301958,1.5863159753672627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3548387096774195,15.483870967741936,0.0,0.1935483870967742,18.64516129032258,6.0,6.0,11.0,128.51612903225808
13,전체,경부선,2016-02-01,29,12,17,3,3,2199.0344827586205,112680.89655172414,4225831953.827586,116163.06896551725,308083112.8965517,460896640.3448276,36415.718512680156,1.0278424419565397,1.5233606448750006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.793103448275862,12.379310344827585,3.5172413793103448,0.6206896551724138,15.03448275862069,6.0,6.0,11.0,130.55172413793105
14,전체,경부선,2016-03-01,31,12,19,1,0,2135.8064516129034,109433.03225806452,3685669232.903226,105229.3870967742,265733569.0967742,447130629.3548387,35141.582513756206,0.9539098796988547,1.7151826613432457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.935483870967742,14.258064516129032,0.0,0.0,25.193548387096776,6.0,6.0,11.0,126.6774193548387
15,전체,경부선,2016-04-01,30,14,16,0,0,2163.9333333333334,110855.63333333333,4078385723.3,115041.43333333333,294570193.53333336,453160530.56666666,35513.99461375506,1.028647975069348,1.5767486655481622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.966666666666667,14.566666666666666,0.0,0.1,25.433333333333334,6.0,6.0,11.0,128.33333333333334
16,전체,경부선,2016-05-01,31,13,18,3,0,2160.7741935483873,110765.09677419355,4163106765.903226,117817.06451612903,303271868.9677419,452787580.5483871,35487.75878999803,1.054129599242725,1.5329911759357033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.064516129032258,14.709677419354838,0.0,0.41935483870967744,25.35483870967742,6.0,6.0,11.0,128.5483870967742
17,전체,경부선,2016-06-01,30,12,18,1,0,2142.0,109805.26666666666,4034097423.5666666,114478.9,296220136.46666664,448711537.6,35333.51799207544,1.0342153734074102,1.550105022583382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,14.366666666666667,0.0,0.2,25.266666666666666,6.0,6.0,11.0,127.46666666666667
18,전체,경부선,2016-07-01,31,15,16,0,0,2171.7419354838707,111306.2258064516,4077315854.612903,113699.70967741935,298581049.9354839,454960835.3548387,35922.13662501867,1.0165159924264606,1.543358438809626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.290322580645162,14.67741935483871,0.0,0.45161290322580644,25.516129032258064,6.0,6.0,11.0,129.16129032258064
19,전체,경부선,2016-08-01,31,12,19,1,0,2152.1612903225805,110324.74193548386,4124360236.451613,113205.6129032258,300967553.9032258,450845297.12903225,36476.334164677195,1.0237730247306251,1.5117323144931267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.709677419354838,14.258064516129032,0.0,0.9032258064516129,25.06451612903226,6.0,6.0,11.0,128.38709677419354
20,전체,경부선,2016-09-01,30,13,17,3,3,2201.2,112777.96666666666,4058624884.233333,113880.4,292829743.8,461237639.6333333,35692.00508043683,1.0028633221522825,1.6122303396552946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.1,3.433333333333333,1.0,20.666666666666668,6.0,6.0,11.0,131.03333333333333
21,전체,경부선,2016-10-01,31,14,17,2,0,2149.8709677419356,110176.54838709677,4276418829.774194,122209.06451612903,308009403.61290324,450277336.67741936,35158.535085320684,1.0985611257490142,1.5047497299847064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.193548387096774,16.64516129032258,0.0,0.0,26.838709677419356,6.0,6.0,11.0,128.06451612903226
22,전체,경부선,2016-11-01,30,12,18,0,0,2077.0,106453.5,4191657239.6666665,121186.86666666667,303565279.7,434352103.3,34754.27939073187,1.1248930738401175,1.484810183581122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,16.333333333333332,0.0,0.0,28.666666666666668,6.0,6.0,11.0,127.0
23,전체,경부선,2016-12-01,31,14,17,1,0,1772.7096774193549,91182.29032258065,3393909987.451613,96701.09677419355,249966822.51612905,378765277.9354839,35239.39096775292,1.0604190253691492,1.5469556412046355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709677419354839,16.06451612903226,0.0,1.4516129032258065,20.322580645161292,6.709677419354839,5.709677419354839,11.096774193548388,103.93548387096774
24,전체,경부선,2017-01-01,31,13,18,4,3,1875.1612903225807,96383.83870967742,3290593419.709677,91191.0,242936331.67741936,402715526.2580645,36137.530117096976,0.9382051637955809,1.6931472799718288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67741935483871,13.258064516129032,2.774193548387097,1.2903225806451613,15.870967741935484,7.0,6.0,11.838709677419354,110.29032258064517
25,전체,경부선,2017-02-01,28,12,16,0,0,1820.0714285714287,93527.10714285714,3276460000.714286,91744.28571428571,241002333.67857143,390439368.96428573,35832.33326399209,0.9740280649166575,1.6581161675090235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,17.642857142857142,0.0,0.14285714285714285,20.25,7.0,6.035714285714286,11.892857142857142,107.82142857142857
26,전체,경부선,2017-03-01,31,13,18,1,0,1920.774193548387,98989.41935483871,2955345129.612903,86329.58064516129,218477326.77419356,411896632.16129035,34389.17820855548,0.8637684312677626,1.947561712261904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.290322580645161,16.483870967741936,0.0,0.0,23.774193548387096,7.0,7.0,12.870967741935484,113.51612903225806
27,전체,경부선,2017-04-01,30,14,16,0,0,1940.2,100182.1,3264986333.5,94638.76666666666,244158860.66666666,417406211.1,34711.71175226092,0.9337355744394525,1.7738399346922307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,15.5,0.0,1.8666666666666667,23.733333333333334,7.4,7.4,13.666666666666666,116.03333333333333
28,전체,경부선,2017-05-01,31,12,19,3,0,1937.8064516129032,100101.2258064516,3337727830.032258,95164.03225806452,249517954.12903225,417361516.0322581,35202.93201437792,0.9408953183461807,1.7622841977636505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32258064516129,15.806451612903226,0.0,2.5161290322580645,24.612903225806452,7.387096774193548,7.387096774193548,13.612903225806452,115.58064516129032
29,전체,경부선,2017-06-01,30,13,17,1,0,1947.8,100676.7,3192690470.633333,90766.33333333333,234186113.96666667,419470147.46666664,35295.40211382573,0.8938299400542348,1.840600427488057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.866666666666667,0.0,2.466666666666667,22.4,7.5,7.5,13.866666666666667,116.56666666666666
30,전체,경부선,2017-07-01,31,14,17,0,0,1932.6451612903227,99955.06451612903,3104224264.225806,87449.64516129032,229063116.3548387,416390824.1935484,35606.63361241925,0.8697821347174401,1.8576204140164827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.193548387096776,6.225806451612903,0.0,2.4516129032258065,21.967741935483872,7.451612903225806,7.451612903225806,13.741935483870968,116.96774193548387
31,전체,경부선,2017-08-01,31,12,19,1,0,1918.0,99242.51612903226,3268387870.580645,92218.93548387097,245749651.5483871,413588099.41935486,35533.60332171861,0.9246990229511729,1.7050112227688354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.193548387096776,6.451612903225806,0.0,2.6774193548387095,21.967741935483872,7.451612903225806,7.451612903225806,13.774193548387096,116.0
32,전체,경부선,2017-09-01,30,14,16,0,0,1926.2,99959.53333333334,3176716048.4333334,91565.7,232215994.9,416590259.8,34900.31085724578,0.9066487503589712,1.8413960005441339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.566666666666666,5.133333333333334,1.5666666666666667,2.6,20.533333333333335,7.2,7.2,13.266666666666667,116.33333333333333
33,전체,경부선,2017-10-01,31,13,18,4,3,1976.1290322580646,102626.83870967742,3466785945.419355,96186.0,253908017.06451613,427443031.7419355,36243.06835355715,0.9253137130189357,1.7683707830916624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.451612903225808,8.096774193548388,6.741935483870968,2.7419354838709675,16.06451612903226,7.0,7.0,12.870967741935484,119.29032258064517
34,전체,경부선,2017-11-01,30,12,18,0,0,1899.2,98984.06666666667,3365642631.733333,96467.36666666667,245182054.86666667,412813005.23333335,35142.88049977088,0.959237609718165,1.76069460472703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833333333333334,9.133333333333333,0.0,2.0,22.966666666666665,7.0,7.0,12.866666666666667,114.76666666666667
35,전체,경부선,2017-12-01,31,15,16,1,0,1906.3870967741937,99972.74193548386,3419163601.83871,97692.12903225806,251738884.22580644,416812297.41935486,35184.577314822076,0.9672050659768899,1.7102884915662966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.774193548387096,8.741935483870968,0.0,2.2580645161290325,22.258064516129032,7.0,7.0,12.870967741935484,114.7741935483871
36,전체,경부선,2018-01-01,31,12,19,1,0,1862.3870967741937,98094.0,3106555329.225806,88689.19354838709,229761655.87096775,408569950.67741936,35138.94805875285,0.8977089165236694,1.814134343474464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35483870967742,9.935483870967742,0.0,0.8709677419354839,22.419354838709676,7.0,7.0,12.838709677419354,112.35483870967742
37,전체,경부선,2018-02-01,28,12,16,3,3,1902.5714285714287,100442.14285714286,3440867400.464286,96445.75,251632903.85714287,409944209.75,35720.28443728499,0.956465411763787,1.6782896554656244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.035714285714286,10.535714285714286,2.4642857142857144,0.0,14.107142857142858,6.0,6.0,10.0,110.14285714285714
38,전체,경부선,2018-03-01,31,14,17,1,0,1863.9354838709678,98291.12903225806,2959763226.096774,87449.12903225806,217161353.38709676,402380295.516129,34073.75359436712,0.8797485600990678,1.9107453753593877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.064516129032258,13.612903225806452,0.0,0.12903225806451613,17.548387096774192,6.0,6.0,10.0,109.06451612903226
39,전체,경부선,2018-04-01,30,13,17,0,0,1860.7333333333333,98162.96666666666,3197322117.2,94341.16666666667,237303690.33333334,401937464.93333334,34106.67905797004,0.9486293549785905,1.75817217439559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,13.733333333333333,0.0,0.0,19.433333333333334,6.0,6.0,10.0,109.1
40,전체,경부선,2018-05-01,31,12,19,3,0,1878.6451612903227,99163.90322580645,3310190347.032258,97663.35483870968,247896880.96774194,406035420.0645161,34114.914280661054,0.9706942963909947,1.7095289511837073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.935483870967742,0.0,1.1290322580645162,19.806451612903224,6.0,6.0,10.0,109.87096774193549
41,전체,경부선,2018-06-01,30,14,16,1,0,1869.2666666666667,98649.9,3177691505.9666667,92749.7,236078037.4,403879416.6333333,34319.567805682374,0.9308388180328169,1.764067814689341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.833333333333333,14.166666666666666,0.0,0.03333333333333333,19.966666666666665,6.0,6.0,10.0,109.43333333333334
42,전체,경부선,2018-07-01,31,13,18,0,0,1884.5806451612902,99581.80645161291,3121930697.967742,89267.64516129032,230037678.4516129,406724174.7419355,35083.725471596874,0.8898473599297716,1.8017263871693188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.290322580645161,9.580645161290322,0.0,0.3548387096774194,15.516129032258064,5.0,5.0,8.0,109.03225806451613
43,전체,경부선,2018-08-01,31,13,18,1,0,1892.516129032258,99990.58064516129,3242943127.451613,91996.35483870968,241003562.32258064,408361891.0967742,35320.2293219182,0.9153569584937818,1.7163427687870303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.064516129032258,9.548387096774194,0.0,1.3870967741935485,15.225806451612904,5.0,5.0,8.0,110.0
44,전체,경부선,2018-09-01,30,14,16,3,3,1997.1333333333334,105472.16666666667,3351410826.766667,96376.73333333334,245006105.96666667,431425612.73333335,34930.90005683189,0.9063174756617631,1.8290977146069052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,10.5,2.6333333333333333,2.4,13.266666666666667,5.0,5.0,8.0,117.56666666666666
45,전체,경부선,2018-10-01,31,12,19,2,0,1957.3548387096773,103415.25806451614,3394243858.612903,98792.64516129032,249745267.87096775,422927496.7419355,34536.16931626344,0.9423640451939991,1.7762063117092315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.354838709677419,13.193548387096774,0.0,2.967741935483871,16.580645161290324,5.0,5.0,8.0,115.3225806451613
46,전체,경부선,2018-11-01,30,13,17,0,0,1960.2,103525.66666666667,3559974240.4,103999.06666666667,261435696.96666667,423334847.6666667,34473.20662136925,0.9884308811676665,1.7089010907771693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.233333333333333,13.033333333333333,0.0,2.8666666666666667,16.4,5.0,5.0,8.0,115.43333333333334
47,전체,경부선,2018-12-01,31,14,17,1,0,1971.8064516129032,104142.29032258065,3393631340.483871,98575.48387096774,251386541.67741936,425973368.8064516,34557.82487629135,0.936782998625688,1.7484068246211895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.548387096774194,12.96774193548387,0.0,3.064516129032258,16.451612903225808,5.0,5.0,8.0,116.16129032258064
48,전체,경부선,2019-01-01,31,12,19,1,0,1935.032258064516,102189.74193548386,3118625256.516129,91023.29032258065,231368843.4516129,417704892.7419355,34362.39197649541,0.8847102138777758,1.8344706178287185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.774193548387096,0.0,1.935483870967742,16.838709677419356,5.0,5.0,8.0,113.90322580645162
49,전체,경부선,2019-02-01,28,12,16,3,3,1977.357142857143,104449.96428571429,3568699904.857143,102016.67857142857,265106069.39285713,427148062.3214286,35062.60607368807,0.9747555530075748,1.6446595857720367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.678571428571429,8.392857142857142,2.7857142857142856,1.8571428571428572,12.428571428571429,5.0,5.0,8.0,115.89285714285714
50,전체,경부선,2019-03-01,31,15,16,1,0,1951.741935483871,103082.0,3138970502.7419353,93684.67741935483,231030564.2580645,421417148.483871,33722.96098244371,0.8968778106933444,1.902014313209037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.516129032258065,10.774193548387096,0.0,0.967741935483871,16.322580645161292,5.0,5.0,8.0,114.45161290322581
51,전체,경부선,2019-04-01,30,12,18,0,0,1922.4,101564.36666666667,3297522045.3333335,98339.4,243891186.9,415162940.7,33742.53559901758,0.9548608033892471,1.768200181743431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.433333333333334,11.133333333333333,0.0,0.8,16.766666666666666,5.0,5.0,8.0,112.93333333333334
52,전체,경부선,2019-05-01,31,13,18,3,0,1937.4193548387098,102337.93548387097,3405556811.7419353,101528.41935483871,252752033.58064517,418298237.32258064,33756.540327969065,0.9779801423524649,1.7279304946289373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.483870967741935,11.0,0.0,1.032258064516129,16.451612903225808,5.0,5.0,8.0,113.6774193548387
53,전체,경부선,2019-06-01,30,14,16,1,0,1952.2,103116.66666666667,3373547361.0333333,98073.96666666666,248967048.33333334,421559344.1666667,34487.73320141026,0.9440072575041258,1.7295248909682326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,11.166666666666666,0.0,1.0666666666666667,17.0,5.0,5.0,8.0,114.56666666666666
54,전체,경부선,2019-07-01,31,12,19,0,0,1929.8709677419354,101936.35483870968,3252826020.064516,94472.67741935483,238395318.67741936,416663006.7096774,34347.708732087136,0.9224247235713748,1.7827902630962855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.709677419354839,11.225806451612904,0.0,1.1612903225806452,16.774193548387096,5.0,5.0,8.0,113.45161290322581
55,전체,경부선,2019-08-01,31,14,17,1,0,1950.258064516129,103014.3870967742,3454109580.580645,99616.16129032258,257643719.6451613,421103029.0967742,34640.980770269736,0.9658244187823305,1.6509437107200267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.064516129032258,10.903225806451612,0.0,1.1290322580645162,16.838709677419356,5.0,5.0,8.0,114.41935483870968
56,전체,경부선,2019-09-01,30,13,17,3,3,1960.6,103585.26666666666,3351268733.733333,97711.9,244141521.93333334,423675395.7,34124.708483634415,0.9375236677204847,1.7997706686649966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.466666666666667,1.8666666666666667,1.0,13.9,5.0,5.0,8.0,114.96666666666667
57,전체,경부선,2019-10-01,31,12,19,2,0,1924.5806451612902,101677.16129032258,3396524590.967742,99846.3870967742,248300808.80645162,415678921.7419355,33893.85596004078,0.9748330238258526,1.726779295772029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.806451612903226,11.193548387096774,0.0,1.032258064516129,16.967741935483872,5.0,5.0,8.0,113.09677419354838
58,전체,경부선,2019-11-01,30,14,16,0,0,1832.8666666666666,96879.36666666667,3510787036.6,103562.9,255552088.43333334,396010270.1333333,33749.21726116595,1.065713177351987,1.6021755818263792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,10.5,0.0,0.6,16.0,5.0,5.0,8.0,106.9
59,전체,경부선,2019-12-01,31,13,18,1,0,1944.1290322580646,102683.41935483871,3514042240.516129,104139.80645161291,259261820.9032258,419987337.8064516,33610.871095784045,1.0068684943425603,1.670905418035303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.645161290322581,11.064516129032258,0.0,1.4193548387096775,16.29032258064516,5.0,5.0,8.0,114.25806451612904
60,전체,경부선,2020-01-01,31,13,18,4,3,1958.7096774193549,103481.74193548386,3407977234.387097,98480.83870967742,251111372.22580644,423229491.0,34511.39998258577,0.9481635903004674,1.7122880940413217,0.0,0.0,1.1709677419354838,1.0241935483870968,1.1612903225806452,0.0,0.08967741935483871,0.0,0.0,6.548387096774194,9.451612903225806,1.8387096774193548,0.16129032258064516,14.0,5.0,5.0,8.0,114.83870967741936
61,전체,경부선,2020-02-01,29,13,16,0,0,1939.7241379310344,102471.6551724138,1926375687.724138,57115.44827586207,138250798.8275862,419029999.48275864,33303.3463868883,0.5592540507361761,3.9125915330752385,2.8620689655172415,0.0,35.56862068965517,31.12448275862069,418.2068965517241,0.0,36.55827586206897,2.689655172413793,0.0,5.551724137931035,11.10344827586207,0.0,0.0,16.655172413793103,5.0,5.0,8.0,113.79310344827586
62,전체,경부선,2020-03-01,31,13,18,1,0,1908.1290322580646,100734.16129032258,804902231.3548387,25859.451612903227,57274763.29032258,411817242.9354839,31139.143503652253,0.2580349693458549,7.59245193978466,84.06451612903226,0.0,59.86838709677419,54.10064516129032,7900.580645161291,0.0,62.578709677419354,3.0,0.0,8.903225806451612,9.03225806451613,0.0,0.0,17.93548387096774,5.0,5.0,8.0,111.74193548387096
63,전체,경부선,2020-04-01,30,12,18,1,0,1846.0,97426.13333333333,1261270197.4666667,38983.23333333333,90502245.63333334,397939719.8666667,32297.24096272811,0.3993868330182279,4.7202106521712865,217.76666666666668,0.0,66.051,64.04566666666666,10514.366666666667,0.0,66.63766666666668,3.0,0.0,8.3,9.666666666666666,0.0,0.0,17.966666666666665,5.0,5.0,8.0,108.33333333333333
64,전체,경부선,2020-05-01,31,15,16,2,0,1860.774193548387,98233.32258064517,1848413470.7741935,56030.645161290326,133065991.48387097,401296223.2903226,32975.708544689594,0.5676762717504196,3.0752080408929996,261.4193548387097,0.0,51.938709677419354,51.69516129032258,11063.193548387097,0.0,43.56258064516129,3.0,0.0,7.258064516129032,10.0,0.0,0.0,17.258064516129032,5.0,5.0,8.0,108.96774193548387
65,전체,경부선,2020-06-01,30,12,18,1,0,1901.2,100385.46666666666,1947401221.9333334,60187.23333333333,139787608.5,410369295.7,32244.602964451533,0.5969847679517498,3.0141430558200004,277.9,0.0,59.507666666666665,58.31266666666667,12193.5,0.0,53.67166666666667,3.0,0.0,7.9,9.866666666666667,0.0,0.0,17.766666666666666,5.0,5.0,8.0,111.4
66,전체,경부선,2020-07-01,31,13,18,0,0,1924.3870967741937,101592.58064516129,2181083598.322581,67381.35483870968,161720531.5483871,415324814.83870965,32273.28955057642,0.6616022604099533,2.6291548720376006,292.16129032258067,0.0,52.233548387096775,51.95483870967742,13658.741935483871,0.0,53.47870967741936,3.0,0.0,5.967741935483871,10.838709677419354,0.0,0.0,16.806451612903224,5.0,5.0,8.0,112.64516129032258
67,전체,경부선,2020-08-01,31,14,17,1,0,1944.8387096774193,102693.7741935484,2059636186.2580645,62690.74193548387,155129258.7419355,419495445.3548387,32610.83299767647,0.6113176822462812,3.073506976542366,308.2903225806452,0.0,52.08,51.82,16304.806451612903,0.0,53.24,3.0,0.0,6.354838709677419,10.870967741935484,0.0,0.0967741935483871,17.129032258064516,5.0,5.0,8.0,113.70967741935483
68,전체,경부선,2020-09-01,30,12,18,1,1,1942.2666666666667,102597.3,1429310155.5333333,45474.933333333334,101443057.56666666,419525446.6333333,31333.561983322423,0.44364361729182505,4.316851103248102,369.3333333333333,0.0,50.70666666666666,50.61633333333334,22439.0,0.0,51.094,2.033333333333333,0.0,6.5,10.2,0.7333333333333333,0.0,15.966666666666667,5.0,5.0,8.0,113.53333333333333
69,전체,경부선,2020-10-01,31,14,17,4,2,1950.1935483870968,103013.80645161291,1995674339.1612904,61410.709677419356,142779792.06451613,421258329.58064514,32542.995918125253,0.597103989339014,3.0748146817492255,442.2903225806452,0.0,56.01064516129032,55.25806451612903,25175.322580645163,0.0,57.645483870967745,2.0,0.0,6.161290322580645,9.612903225806452,1.4193548387096775,0.0,14.35483870967742,5.0,5.0,8.0,113.93548387096774
70,전체,경부선,2020-11-01,30,13,17,0,0,1931.2666666666667,101993.23333333334,2154755334.0666666,67793.13333333333,157130691.66666666,417085553.0,31600.74311624387,0.6613678054519185,2.7939891502156757,496.1,0.0,53.61266666666667,53.157333333333334,29620.6,0.0,52.840333333333334,2.0,0.03333333333333333,6.033333333333333,9.833333333333334,0.0,0.06666666666666667,15.833333333333334,5.0,5.0,8.0,113.03333333333333
