"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/NXnE50607QzGP","김성호의 씨네만세","11년 전",2013,"온 마음을 다해 사랑했고, 또 사랑받았다면, 그보다 성공한 인생이 있을까요?","4.0","1173"
"https://pedia.watcha.com/ko-KR/comments/BglQapaRWMX0m","wonst","11년 전",2013,"수없이 많이 봤지만 볼때마다 가슴이 저며오는..첫사랑만이 가지는 그 떨림과 열정을 그대로 느낄 수 있는 내 인생 최고의 영화..레이첼 맥아담스도 너무 사랑스럽다","5.0","946"
"https://pedia.watcha.com/ko-KR/comments/jxZQRz0oBQbq8","키위의선택","11년 전",2013,"[]","3.0","832"
"https://pedia.watcha.com/ko-KR/comments/POkEwx4pA2qlD","차차","11년 전",2013,"""우린 원래 예전에도 이렇게 싸웠잖아. 쉽지 않고 많이 어렵겠지. 매일 이래야 할지도 몰라. 그래도 괜찮아. 네 모든 걸 원하고 매일 같이 있고 싶으니까!""","4.5","561"
"https://pedia.watcha.com/ko-KR/comments/zD82XAYpRM53j","한결","11년 전",2013,"지루한 전개, 공감할수없는 한여름 로맨스. 멜로 장르를 좋아하지만 이 영화는 별로다. 솔직히 말하면 이거보다 좋은 멜로 많다","0.5","466"
"https://pedia.watcha.com/ko-KR/comments/6GWQ1LAPvMJ50","KCHN","11년 전",2013,"믿고보는 레이첼맥아담스","5.0","428"
"https://pedia.watcha.com/ko-KR/comments/boPQjoplKEKLg","젤소미나","11년 전",2013,"""난 비록 죽으면 쉽게 잊혀질 평범한 사람일지라도 영혼을 바쳐 평생 한여자를 사랑했으니 내 인생은 성공한 인생입니다.""","4.0","424"
"https://pedia.watcha.com/ko-KR/comments/xzaQAeB9GQg5L","prettycool","11년 전",2013,"""She is my home.""  말이 필요없는 명 대사 !   레이첼 맥애덤스는 무조건 추천.  게다가, 고슬링까지 나오면 더더욱!","5.0","276"
"https://pedia.watcha.com/ko-KR/comments/W9bEBb1BNpEpZ","OSM","8년 전",2016,"-'사랑하는' 사람과 '사랑해야 하는' 사람 모두 사랑하고 있다고 느낄 수 있다. 하지만 영원히 함께할 사람은 꼭 '사랑하는' 사람이여야 한다. 앨리의 엄마가 옛사랑을 보며 눈물을 흘리고 앨리의 편지를 그대로 모아둔 것처럼, 사랑하는 사람을 향한 감정은 분명 다르기 때문이다. 진짜 사랑하는 사람과 하는 일은 아무리 작은 일이라도 아주 큰 일이 된다. 나쁜 일이던, 좋은 일이던 서로의 진심을 믿기 때문에 어떤 일이라도 크게 받아들일 수 있는 것이다.  나도 죽을 때까지 함께 하고 싶은 사랑을 할 수 있게 될까? 내가 어떤 사랑을 하게 되던 내 감정을 가장 중요시해야 겠다. -나는 사랑을 해본적이 없지만 해야 좋은 것과 하고 싶은 것의 경계사이에 놓인 적이 많아 공감이 많이 됐다. 어쩌면 내가 지금 하고 싶다고 믿고 있는 여러 것들도 내가 해야 해서 하고 싶은 것처럼 생각하게 된 것일지도 모른다. 나의 감정에 대해 조금 더 물어보고, 솔직해질 필요가 있겠구나했다. -2004년 영화라서 그런지 2016년의 관점에서는 다소 어색하고 과도한 설정처럼 느껴지기도 하지만 나는 2004년의 관점이 어떤 관점인지 모르니 그 정도는 신경안쓸 수 있다. 중간중간 나오는 눈물이 너무 좋은 영화라 사실 소재에 대해 깊은 생각를 할 시간은 없었다. -그나저나 레이첼 맥아담스는 저때부터 지금까지 미모가.. 연기도 정말ㅎㅎ 너무 사랑스러운 배우인 것 같다ㅠㅠ 앞머리를 세 똥그라미로 만들어도 예쁘다","4.0","209"
"https://pedia.watcha.com/ko-KR/comments/9kpeQKqwy2YNZ","Eun Shim","12년 전",2012,"사랑하는 사람과 같이 보고 싶은 영화.","5.0","186"
"https://pedia.watcha.com/ko-KR/comments/W9bEBbPZqpEpZ","백범","8년 전",2016,"네가 새면 나도 새야.","4.5","171"
"https://pedia.watcha.com/ko-KR/comments/Vw8MLPpZ5MelX","이근혜","10년 전",2014,"꽃 향기로 아침에 눈을 뜨게 해주고, 나와 한 약속을 끝까지 지켜내고 나와 함께 끝을 같이하는 남자라니. 비현실적으로 로맨틱하다.","4.0","169"
"https://pedia.watcha.com/ko-KR/comments/NXnE5V0yBm2zG","김혜림","8년 전",2016,"10분쯤 봤나... 관람차 기둥에 매달려서 싫다는 여주한테 계속 데이트해달라고 매달리는 거 자체가 너무 공포스러웠다.","0.5","165"
"https://pedia.watcha.com/ko-KR/comments/xzaQA37BN2g5L","최고은","10년 전",2014,"평점 이해 안 되는 영화 best3","0.5","165"
"https://pedia.watcha.com/ko-KR/comments/8kXQelreBMP6V","HGW XX/7","9년 전",2015,"""최고의 사랑은 영혼을 일깨우고 더 많이 소망하게 하고 가슴엔 열정을 마음엔 평화를 주지""  최고의 영화와 교감할 수 있다면 같은 것들을 전달받을 수 있다.","4.5","141"
"https://pedia.watcha.com/ko-KR/comments/XpeMJW7qVQJn6","조미령","10년 전",2014,"왜 약혼자한테 울면서 가지않겠다고 사랑한다고 말해놓고 다음날 아침에 첫사랑한테 돌아간거죠..?","0.5","139"
"https://pedia.watcha.com/ko-KR/comments/5yz2Y9Ake2WjB","제시","10년 전",2014,"어제, 오늘, 그리고 내일... 감히 `영원` 이라는 수식어를 붙이고 싶은 기적이 아닌 `사랑`","4.5","131"
"https://pedia.watcha.com/ko-KR/comments/W4zQrdkOg92w1","황석빈","7년 전",2017,"객관식시험에서는 ""절대, 변함없이""라는 말이 들어가면 대부분이 오답이라고 초등학생때 선생님께 배웠다. 하지만 이 영화에서만큼은 그 요령이 틀렸길바란다","5.0","107"
"https://pedia.watcha.com/ko-KR/comments/mkPMnWkYBQwqz","무비","11년 전",2013,"사랑의 변화를 알기에, 전혀 와닿지 않았던 로맨스 영화.","1.0","106"
"https://pedia.watcha.com/ko-KR/comments/8kXQeKADZB2P6","권혜정","4년 전",2020,"참 트루 러브 스토리 ㅠㅠ 이런 로맨스는 영화에서든 현실에서든 점점 귀해지는 것 같다. 극단으로 갈리는 왓챠평들을 보니 호불호가 심하게 갈리는 영화인가보다. @메가박스 재개봉","4.0","91"
"https://pedia.watcha.com/ko-KR/comments/8kXQeKp6OY2P6","-채여니 영화평-","4년 전",2020,"....? 눈물 콧물 쏙 빼는 로맨스 영화로 유명해서 그렇게 기대를 했건만 너무 당황스럽네.. 당최 어디서 울어야 할지도 모르겠고 어디가 그렇게 로맨틱했는지도 모르겠어.. 뭐가 순수하고 예쁜 사랑이라는거지?  너무 이성적인 판단을 하고 봐서 그런가. 애초에 노아가 관람차에 매달려서 거의 협박하듯 고백한 것부터 좀 그랬는데 둘이 싸울 때마다 서로 너무 쉽게 흥분하고 폭력적인 것 같아서 너무 불안정한 관계다 싶었고, 론도 불쌍하고 마사도 안타까웠음..  다만 둘이 행복하게 썸 타면서 꽁냥꽁냥 하던 씬들의 상큼하고 풋풋한 분위기는 마음에 들었다. 정말 나도 모르게 미친 듯이 불타오르는 패기 있던 젊은 날의 사랑. 시간 가는 줄 모른 채 그저 하루하루 매일 같이 옆에 있고 싶던 사람. 어릴 적 그 둘의 그림만 좋았다.","3.0","90"
