"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/wlL2DqYRROMyZ","소덩","8년 전",2016,"다시 사랑한다면","4.0","1"
"https://pedia.watcha.com/ko-KR/comments/bW3QkgjzmQ9pz","연작가","10년 전",2014,"낡은 사랑이 빛나는 이유.","3.5","1"
"https://pedia.watcha.com/ko-KR/comments/wlL2D3V9REyZ0","별빠","10년 전",2014,"이런 러블리한 반전을 연출한 감독이 20대라니!","4.0","1"
"https://pedia.watcha.com/ko-KR/comments/OxplMdwZl24oL","G Kim","11년 전",2013,"이렇게 사랑하며 나이 들고 싶다.","5.0","1"
"https://pedia.watcha.com/ko-KR/comments/OAxM704oNZQbm","하지윤","2년 전",2022,"가끔은 이런것도 필요하지.. 연말이 그려지는 포근한 겨울 감성이다","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/W9bEB10XpPQpZ","jaku","2년 전",2022,"할부지..","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/zD82XpD86V253","수진","3년 전",2021,"그래 , 점장이 직원을 너무 진심으로 안더라. 아들이 아버지를 안는 순간 ..나도 모르게 알게 되는 그들의 관계. 러블리, 스틸…아름답다고 하기엔 ..내겐..내가 너무 모르는 세계. 알고 싶지 않은 세계.","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/bW3Qk4GRrDE9p","반성문을영어로하면글로벌","3년 전",2021,"매년 크리스마스에 봐야 할 영화가 생겼다. 사랑스러워요, 여전히.","5.0","[]"
"https://pedia.watcha.com/ko-KR/comments/droQ09dGqrEyN","지몽이","3년 전",2021,"평생 사랑하겠다는 약속이 무겁고 슬픈건 그 약속이 깨질때가 아니라 지켜질 때이다.","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/3kNEpn6VmNMOg","leu_ggu","4년 전",2020,"늙은이들의 잔잔한 사랑이야긴 줄 알고 행복하게 보고 있다가 마지막 결말에 압도되어 버렸다.","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/XpeMJvl9leMJn","Cyprian","4년 전",2020,"잔잔한 수면에 하나의 물방울로도 파문이 생기듯 매일 똑같은 일상에 새로운 일이 생겨날 때의 설렘과 기대. 그 새로움이 사랑이라면 얼마나 행복해질 수 있는지 보여준 작품.","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/69oMvn9mm6Mal","이양","4년 전",2020,"과거는 잊자구요 과거는 그저 어쩔 수 없는 거예요 하지만 미래는 누가 알아요? 엄청나게 멋질지 뭐 아닐 수도 있죠 알 수 없는 거예요 그러니 지금을 즐기자구요","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/5yz2YlwYd4EWj","Andante","4년 전",2020,"겨울마다 함께해","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/0ezQynvnevEpq","휴섬","4년 전",2020,"로코를 기대했던걸까... 반전에 놀란 가슴만 쓸어내린다. 공포영화를 본 듯한 찝찝함만 남는건 왜일까.","2.5","[]"
"https://pedia.watcha.com/ko-KR/comments/gwVQxKZeK5MB0","Yves Klein","4년 전",2020,"노년의 사랑을 담백하면서 진실되게.","2.5","[]"
"https://pedia.watcha.com/ko-KR/comments/NXnE50oBWBQzG","준댄스","4년 전",2020,"딱 한국형으로 리메이크 하기 좋을 이야기였다.","2.5","[]"
"https://pedia.watcha.com/ko-KR/comments/NXnE50yzbmQzG","바람코지","4년 전",2020,"20대의 달달하고 애절한 로맨스 보다도 더욱더 사랑의 감정을 샘솟게 하는 영화...","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/jxZQRpgz7d2bq","한상도","5년 전",2019,"느릿느릿 서툴지만 다정하게","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/BVoM9kOD7XEP0","Metacritic","5년 전",2019,"57","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/xzaQAkRy1x2g5","😘묘淑","5년 전",2019,"무조건의 신뢰의 사랑.. 사랑의 힘은 위대하다..2019.05.16.에 봄","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/3kNEp64e5BMOg","나른","6년 전",2018,"190131","2.5","[]"
"https://pedia.watcha.com/ko-KR/comments/ZGYMGyGqZ5Er8","우산이끼","6년 전",2018,"죽는순간까지 사랑은 희망이다","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/boY2lKKXBlEWO","보리꼬리","6년 전",2018,"늙는다는게 참 잔인하다","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/W9bEBbD56gEpZ","소연","6년 전",2018,"😢😢😢😢 크리스마스 분위기 넘나 좋다... 메리 너무 사랑스러우심ㅠㅠ - 나이 들어서도 저런 사랑을 할 수 있다면 결혼하는 것도 좋을텐데 나는 모를","4.0","[]"
"https://pedia.watcha.com/ko-KR/comments/lP0E87r86wQbx","응앵","6년 전",2018,"반전 예상했는데 그래도 너무 슬프다","4.5","[]"
"https://pedia.watcha.com/ko-KR/comments/NXnE5V57892zG","JU0","7년 전",2017,"우리 약속해요 무슨 일이 있어도 포기하지 말자고","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/7JVEoLR0az29y","songsseul","7년 전",2017,"마음이 따듯해지는 영화 내용뿐만 아니라 영상미로도 내 마음을 따듯하게 해주었다. 남자친구랑 꼭 같이 다시 보고싶은 영화이다.  또 다시 새롭게 사랑받는 메리가 부러웠다.  그리고 여전히 그 사람을 딱 내사람이라고 하는 로버트도 너무 멋있었다.  처음으로 돌아가서 청혼을 두 번 받는 기분은 어떨까 아름다운 영화였다","3.0","[]"
"https://pedia.watcha.com/ko-KR/comments/GO6MZXZm7pENx","a_kinarist","7년 전",2017,"‘당신을 안지 일 주일 밖에 안 됐지만, 당신이 평생을 함께한 사람처럼 느껴져요.’ 왜 이토록 여전히 사랑스러운지.","3.5","[]"
"https://pedia.watcha.com/ko-KR/comments/nd3M3dmZ87QNg","세계","7년 전",2017,"끝의 엔딩이 어떤지를 사실 처음부터 친절하게 보여주는 편(사장 태도, 꿈, 메리의 딸의 대사 등)이라 엔딩 예측은 쉬웠지만, 그래도 울고 그래도 감동받았다. 절정 뒤쪽의 끝이 약간 아쉬웠다.","3.0","[]"
