word,score
인해,26
그는,26
싶네요,26
정말로,26
한지민,26
맞는,25
그가,25
노아와,25
끝내,25
아쉽네요,25
추억을,25
좋았지만,25
싶었는데,25
구성이,25
콧물,25
수작,25
현실의,25
별점,25
모른다,25
남을,25
실제,25
노아의,25
이유는,25
앞에,25
연출도,25
우리들의,25
쉽지,25
온전히,25
뜨거운,25
배우님의,25
없네요,25
가치가,25
사람들은,25
오래오래,25
미래,25
엄마한테,25
여자,25
두렵다,25
모든게,25
가서,25
있다고,25
미래를,25
말로,25
가장 아름다운,25
첫사랑의,25
존재,25
사랑스럽고,25
펑펑 울었다,25
빨리,25
진심,25
살면서,25
스토리와,25
가볍게,25
cgv,25
서로의,25
있음,25
레이첼 맥아담스의,25
작품을,25
관객을,25
나네요,25
수는,25
것의,25
뭘까,25
가까운,25
걸까,25
원하는,24
나와서,24
병에,24
작은,24
생각하게 만드는,24
그대어이가리,24
한번더,24
나고,24
보고나서,24
주르륵,24
아님,24
믿을,24
아닌가,24
자격이,24
가족들이,24
아픔을,24
딸을,24
장수상회,24
현실은,24
마지막엔,24
확실히,24
정석,24
느껴진다,24
먹먹하다,24
가끔,24
나랑,24
재미나게,24
무조건,24
어머니의,24
수많은,24
줄리언,24
도대체,24
눈에,24
제발,24
줄리앤,24
현실에,24
힘들다,24
어울리는,24
지금도,24
찾는,24
소재로,24
않았던,24
약간의,24
그만큼,24
감명깊게,24
겪는,24
깨닫게,24
정우성의,24
마지막이,24
감동적이었습니다,23
생각이 많이,23
못했다,23
한편,23
딸과,23
처럼,23
무어의 연기가,23
와닿는,23
같지,23
자체,23
명작이네요,23
몰입하게,23
가슴이 먹먹해지는,23
참으로,23
대해 다시,23
싶을,23
쓰고,23
보기에,23
시간은,23
잃어버린,23
할아버지의,23
상황을,23
나올,23
결말은,23
남네요,23
감동을 주는,23
보시길,23
미자는,23
지난,23
지금의,23
꼭보세요,23
듣고,23
마시면,23
살아갈,23
죽음을,23
want,23
배우분들의,23
다가올,23
드류,23
그리,23
향한,23
마냥,23
맘에,23
주고,23
좋았는데,23
안타까운,23
훈훈한,23
로버트,23
연기가 좋았다,23
흘러가는,23
거야,23
후반부에,23
소중함,23
그닥,23
상황이,23
다르게,23
그럴,23
몰입이,23
느낀,23
치매로,23
재밌었습니다,23
새삼,23
마음은,23
각자의,23
고통,23
다시보니,23
잃지,23
우리네,23
현실에서,23
살아가세요,23
주변,23
공감할,23
예상되는,23
치매환자의,23
눈물 콧물,23
부족한,23
가지,23
해야,23
원작,23
사랑하는 사람과,22
건강하게,22
느껴졌다,22
몰입도,22
하며,22
순간의,22
감성이,22
느낌을,22
본다,22
하는데,22
소름이,22
의미가,22
재미있게 잘봤습니다,22
강추합니다,22
봤을,22
풀어낸,22
있지,22
이제서야,22
눈물나게,22
모의고사,22
영화라는,22
지우개,22
명작입니다,22
영화를 보면서,22
기억으로,22
때가,22
보는데,22
하루가,22
잎사귀가,22
놀란감독,22
모두에게,22
노인,22
아버지를,22
섬세한,22
고스란히,22
재미있는,22
기억은 기록이,22
고슬링,22
잔잔하면서도,22
알면서도,22
또다른,22
울었음,22
감정의,22
여주,22
늙고,22
연출의,22
영화인,22
못해,22
사랑 이야기,22
안타깝고,22
재미있었습니다,22
가족이라는,22
연출력,22
살아,22
재개봉해서,22
생각했는데,22
보면 좋을,22
클리셰,22
묵직한,22
엔딩이,22
볼수,22
잃는다는,22
지루,22
잊혀지지,22
이를,22
잔잔하면서,22
완벽하게,22
있으면,21
배우들의 연기는,21
선생님,21
사람들을,21
집에서,21
시선으로,21
많아지는,21
부분도,21
끝을,21
길을,21
로맨스의,21
어린,21
적이,21
만들었다,21
이영화를,21
최선을,21
진심으로,21
감동적이었다,21
느낄수,21
시절,21
손예진의,21
편집이,21
이제는,21
느끼고,21
사람에게,21
