"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"노트북","ihi1****","2013.03.04. 18:39","10","내인생 최고의영화....이영화를보면 나도이런사랑을하고싶다는 생각이...누구나 죽기전에 해보고픈 사랑이아닐까?","9","3"
"노트북","assh****","2020.11.11. 00:33","1","보지마 이따위 영화 ㅉㅉㅉㅉ 스포일러 마구 해야지 ㅉㅉㅉ 이딴거 왜 또 개봉하는거니??? 중3때 영화보면서 유일하게 졸았던 영화~~~~ 개노잼 그자체 다만 마지막에 결국 저러다가 둘이 결혼하고 나이들어 주인공이 할배가 되서 치매 걸린 마누라한테 자기들 러브스토리를 매일 해주고 마누라는 그걸 또 까먹고 반복하는...","5","0"
"노트북","hoon****","2013.03.06. 14:52","10","개봉한지는 좀 된 영화지만...참 감동있고 재미있게 잘 만든 영화. 스토리는 평범하다 할수도 있겠지만 노후 치매환자에게 일기형식으로 전개를 하니 또 색다른 맛이 있다. 또한 아름다운해피엔딩 또한 깔끔하고 여운이 오래  남는 마무리로 기억이 될듯","5","0"
"노트북","dhdn****","2020.01.21. 22:38","10","영화를 보는 순간에는  아내와 평생 행복하게 살고 같이 죽어야지 생각하는데   영화끝나고 와이프를 보니  혼자 있고 싶네요.  잔소리하는 아내가 미워요.","6","1"
"노트북","lexo****","2019.07.19. 23:22","9","인생에서 큰 선택과 삶과 죽음에 대해서도 생각하게 한다. 젊은 날은 아름답고 이토록 빛나는 사랑이 있어 더 아름답구나. 미치도록 사랑하세요 여러분. 젊음은 길지 않네요.","6","1"
"노트북","ehgh****","2019.06.24. 14:10","9","사랑하려고 태어난 두사람의 이야기..","6","1"
"노트북","jjan****","2019.05.06. 22:59","10","재개봉해주세요 제발 ㅠㅠ","6","1"
"노트북","sswh****","2019.03.01. 03:27","10","결혼이고 연애고 간에, 나는 그저 진실한 사랑을 하고 싶다.","6","1"
"노트북","z206****","2018.02.13. 23:11","10","평에 주인공 욕하시는 분들 보면 뭔가 성격이 아닌건 무조건 아닌 거고..융통성 없는 독한 성격을 소유하고 있을  것 같음..편지가 헤어짐을 결정하는 요소였는데..전달 안된 과정을 본다면..앨리의 결정이 이해가 되던데 말이지..끝났던 게 아니였으니까..","6","1"
"노트북","plto****","2017.10.21. 21:26","10","눈물을 한바닥 쏟게 만든 내 인생 최고의 멜로영화!!!","6","1"
"노트북","kiyo****","2017.07.25. 10:07","1","앨리는 툭하면 노아 싸대기 때린다","6","1"
"노트북","alka****","2016.12.04. 00:10","6","엄청난 영화는 아니고 맥아담스의 풋풋한 모습을 보고 싶다면 만족스러운 영화입니다 큰 기대는 하지 마세요","6","1"
"노트북","e099****","2016.12.01. 04:04","2","그렇게 좋은영화는 아닌듯.... 감동도 로맨스도 미국 어메리칸 개방적인 스타일 이라지만 이해하고 싶어도 이해 할 수 없는 영화... 막장드라마 보듯이 봤고, 마지막 장면은 실화를 다룬거라는 것을 알았을 때 가슴이 살짝 찡했지만 그게 끝 ^^;","6","1"
"노트북","66be****","2016.10.12. 21:40","10","첫 장면에서 이 영화의  의미를 다 보여 주는 감독의 영상 연출?그리고 사랑이란 바로....이런거다 를  알게 하는  영화","6","1"
"노트북","lend****","2016.10.11. 23:59","10","말로 표현할수 있을까.... 이만한 로멘스 영화는 본적이 없다","6","1"
"노트북","dana****","2016.10.02. 23:32","10","적어도 5번은 넘게 본 영화... 아직도 앨리가 편지를 들고 차 앞에서 노아와 싸우던 장면을 보면 눈물이 나고 앞으로도 시간 나고 생각날 땐 또 보고 또 볼 영화...","6","1"
"노트북","dntw****","2019.06.23. 17:44","2","약혼자 붊쌍함 ;;;;퓨ㅠㅠ","7","2"
"노트북","cher****","2013.11.09. 01:45","10","분위기좋고 흐름좋고. 그냥 개인적으로 내 취향이다","7","2"
"노트북","rfd4****","2013.04.27. 17:55","10","제일좋아하는영화.","7","2"
"노트북","ssdr****","2019.02.12. 01:34","10","진짜 무슨 약혼남이 불쌍하다 무슨 노아가 여자갖고논다 앨리가 여자갖고 논다 하는데 이영화가 그딴거에 신경쓰는 영화냐 그건 ㄱㅡ냥 아주 미세한 영화에 일부분일 뿐인데 영화평을 그거에 중ㅈㅓㅁ을두고 졸작이라니 말도안됀다 살면서 노트북 만한 사랑ㅇㅕ화 못봄","8","3"
"노트북","yeji****","2019.01.22. 01:26","10","이 명작을 이제야 보다니..","8","3"
"노트북","rptr****","2018.06.14. 03:22","1","다음중 제일 불쌍한 사람은?1. 애인있는데 앨리만나서 약혼자ㅈㄲ~ㅅㅅ ㄱ한 노아2. '노아 보러갈건데 아무일 없을거야^^'하고 ㅅㅅ한 앨리3. 웃으면서 보내준 약혼자가 ㅅㅅ하고왔는데 난 널 사랑해라고하는 약혼자여러분 이영화 장르는 불륜입니다^^","8","3"
"노트북","parl****","2018.02.10. 22:32","9","연애 결혼이 아닌  이런  사랑을  해보는사람이 얼마나 될까...  만약, 이런 사랑을 할 수 있다면 노아의 말대로 성공한 인생이다.","8","3"
"노트북","heeh****","2016.10.16. 00:35","10","현실에서는 불가능해 보이지만나에게는 현실로 다가온 이야기사랑해 여보 ♡","8","3"
"노트북","new2****","2013.11.09. 02:07","10","추억이라는 두글짜가 생각나는 아름다운 영화네요.","8","3"
"노트북","dddi****","2020.05.30. 06:31","1","전남친이랑 자고 와도 받아주고 한결같이 호텔에 전화해서 걱정해주고 스스로 이룬 것도 많고 빠지는거 없는 론이 진짜 벤츠남아니냐 주인공은 뭘했는데 연금으로 집만든거?무슨 유튜버냐 그러면서 여자만날건 다만나고둘이 고작 절절하게 다시 만나서 하는거라곤 잠자리뿐","10","5"
"노트북","lamp****","2014.12.26. 18:56","5","너무나 진부한 내용 그동안 수없이 다루엇던 내용들 식상 졸림","10","5"
"노트북","ciw5****","2018.09.03. 19:26","10","If you are bird, I am a bird","11","6"
"노트북","mylo****","2013.06.18. 22:07","10","너무아름답다...","11","6"
"노트북","anth****","2016.11.18. 20:25","1","웬만한 영화, 독립영화도 잘참고 보는 편인데 이건 못보겠네요. 멜로영화 좋아하는데도 말이죠. 초반 놀이동산 관람차에 매달린 남주보고 경악하고 데이트폭력의 전형이구나 불쾌해져서 대사가 들어오지도 않았어요. 저랑은 안맞는 영화인듯","12","7"
"노트북","dawn****","2013.05.03. 12:53","10","내생에 최고의 영화!! 극장에서 보고 나오면서 레이첼맥아담스 팬이 되서 그 다음부터 레이첼 나오는 영화는 다 챙겨봐요 ^^","12","7"
"노트북","bora****","2014.09.21. 11:49","10","이것이 10년 전 영화라니... 이제서야 이 작품을 접했다. 오래된 영화지만 정말로 작품성이 뛰어난 영화다. 레이첼 맥아담스는 나이를 먹지 않는 배우인 것 같다. 아주 감동적이고 재밌게 본 영화로 기억에 오랫동안 남을 것이다.","14","9"
"노트북","naed****","2013.11.09. 01:13","10","그들처럼 사랑하고 싶다..","15","10"
"노트북","last****","2022.11.24. 19:37","1","철없는 여주의 유쾌한 연애사","4","0"
"노트북","roya****","2020.11.06. 13:07","1","20대초반 처음 이 영화를 보고 나도 이런 사랑을 하고 싶다 생각했었다. 하지만 30대가 된 지금 생각해보니 극도로 이기적인 주인공들이 본인의 욕구에만 충실해서 다른 사람들에게 상처를 준게 더 마음에 남는다. 유유상종이라고 이기적인 두 남녀는 다시 결합하여 행복해졌고, 아무것도 잘못한게 없는 약혼남과 미망인은 ...","4","0"
"노트북","srhh****","2020.09.06. 12:48","4","여주 앨리가 개 OOO 같다. 저런 딸을 둔 부모라면 나도 속 끓일듯 17살부터 노아와 러브씬은 그렇다쳐도 365일 365통을 편지 쓴 노아도 있는데 앨리는 노아집이 어디 있는지도 알면서 한통도 안쓰고 세월지나  부자남 론과 약혼까지 간다.  노아와 론, 두 남자를 가지고 놀다가 마무리 결론만 잘 된 영화. 왠만하면 모든 영화가...","4","0"
"노트북","lhl9****","2020.08.20. 20:09","2","이게 왜 평점높은지 모르겠음아름다운 로맨스영화이런건줄 알았는데그냥 첫사랑을 가장한 불륜아님? 두번은보고싶지않은영화인듯","4","0"
"노트북","nodo****","2020.04.28. 07:40","8","사랑한다는 것이 아름답지만 않을 수 있다. 말다툼도, 싸움도 사랑의 일부라는 것을... 이것도 다 사랑하기 때문이다.","4","0"
"노트북","eoos****","2020.03.16. 14:45","10","첫사랑이 끝사랑이네 축복받은 사랑인가보다","4","0"
"노트북","high****","2020.02.26. 02:12","10","사랑은 있는 그대로를 사랑해주는 것임을 알게해준 영화. 노아는 소리지르고 짜증내고 때리는 앨리에게 소리를 지르면서도 떠나지 말라고. 우리는  이렇게 사랑해 나가는 것이라고 말한다. 앨리는 자신의 약혼녀 앞에서와 노아 앞에서 현저히 다른 모습을 보이지만 노아와 있을 때 진짜 자신이 될 수 있다고 말한다.","4","0"
"노트북","qnfq****","2020.02.25. 01:21","10","몇번이나 다시 보더라도 잊을수 없는 감동적인 영화 ㅠㅠ 마지막에 간호사의 센스가 나를 더울린다 ㅠㅠ","4","0"
"노트북","yooj****","2020.02.08. 14:25","10","영화의 전개와 표현 방식이 예술적이고 소재는 다소 자극적이지만 후반의 감동과 영상미가 빛난 영화인것같다. 여주인공이 너무 사랑스럽고 예쁨. 마지막장면이 참 여운이 길다","4","0"
"노트북","dohy****","2020.02.06. 02:00","10","라라랜드랑 어바웃타임이 인생영화였는데 각각 남주와 여주가 여기나오네..","4","0"
"노트북","ppun****","2019.07.28. 16:13","10","평점을 보면서 이 영화가 단지 불륜 영화라고 말 하는 사람은 살면서도 만나고 싶지 않다고 느꼈다","4","0"
"노트북","khki****","2019.05.04. 19:00","10","인생영화같고 레이첼 맥아담스가 진짜 너무 예쁘고 매력있는 걸 알려준 영화","4","0"
"노트북","myou****","2019.03.26. 22:57","10","안보고 있었는데 울고싶어서 오늘 봤어요 정말 너무 말로 표현이 안되네요 이런 영화를 보여줘서 감사합니다....","4","0"
"노트북","zoot****","2019.03.16. 18:53","10","왜 로맨스 영화의 명작이라 불리는지 알 수 있었던 영화였다.","4","0"
"노트북","rnjs****","2018.08.26. 02:41","10","정말 말로 표현할 수 없는 영화","4","0"
"노트북","m1ch****","2018.08.08. 03:58","6","첫사랑에 대한 향수와 평생 자신만을 사랑하는 남자를 꿈꾸는 여자들의 환타지를 충족시키는 영화. 영상미와 남여주인공은 꽤 매력적이지만  미망인과 약혼자를 생각한다면 절대 아름다운 사랑으로 볼 수 없는 이기적인 내로남불형 스토리. ""역지사지""로 생각하자","4","0"
"노트북","koko****","2018.07.26. 10:35","10","내가 지금하고있는 사랑이 결혼까지 혹은 쭉이어나갈수있도록 믿게해줄수있는 영화","4","0"
"노트북","dela****","2017.09.21. 18:33","10","너무 많이 울면서 봐서 뭘 봤는지도 모를 정도 였다. 다른 사람의 사랑을 보고 나의 사랑과 이별에 대해서도 많이 생각할 수 있었던 소중한 작품.","4","0"
"노트북","rnfm****","2017.09.21. 18:23","10","진짜 사랑이 무엇인지 배웠다","4","0"
"노트북","woob****","2017.09.21. 00:31","10","1년마다 다시보게 만드는 미친사랑","4","0"
"노트북","baek****","2017.09.03. 00:42","10","약혼남 문제만 아니었다면 정말 최고... 나도 모르게 눈물을 계속 흘리고 있었다 그리고 라이언 고슬링과 레이첼 맥아담스의 케미도 넘 좋았다...","4","0"
"노트북","dydt****","2017.06.26. 16:25","10","사랑하자 사랑하자 사랑하자","4","0"
"노트북","xena****","2017.06.24. 23:29","6","죽을 때까지 나만 바라보는 남자에 대한 환상이 있는 여자들과 지금 사랑에 빠져 주변 사람(가족 및 욕구배출 후  팽당한 사람들)이 뵈지 않는 사람들에게는 최고의 영화라 할 수 있겠다. 하긴 가끔 이성을 내려놓고 이기적일 필요도 있긴 하지.","4","0"
"노트북","rlaa****","2017.06.04. 03:37","10","26년 살면서 이런 명작 영화는 처음 보네요...살아가면서 짝사랑만 해봤지만 첫사랑을 하게 된다면 이 영화처럼 아름답게 사랑하고 싶어요","4","0"
"노트북","hell****","2017.05.27. 18:14","10","언제봐도 명작. 너무 에쁜 영화. 사랑이 너무 예쁨.","4","0"
"노트북","ujne****","2017.02.24. 01:51","10","인생영화 다음에 또 보고싶은영화","4","0"
"노트북","pure****","2016.11.17. 16:05","10","소문대로...정말 너무나 아름답고, 사랑 영화로서는 최고 같아요!이런 사랑을 꿈꿔 왔는데, 영화로 보니, 정말 감동이고, 슬프도록 아름다웠어요!특히 첫 장면 부터 너무 아름다워 단숨에 매료됐어요!아름다운 배경과 ost..연기..모두 만족스러워요","4","0"
"노트북","tjrl****","2016.10.01. 21:54","10","저는 이걸 5번이상봤습니다. 명작중에 명작!!!","4","0"
"노트북","darr****","2016.07.28. 23:38","10","우린 꼭  다시 만날 수 있을거야","4","0"
"노트북","jung****","2016.07.25. 13:51","10","노아가 다시 만난 앨리한테 화내면서 고백하는 장면 보면서 나도 사랑하는 사람이 생기면 저렇게 진심을 담아 고백해야겠다고 생각했었음.. 너무나 멋진 장면","4","0"
"노트북","srie****","2016.07.08. 04:38","10","정말 미치도록 아름답다.","4","0"
"노트북","qkrn****","2016.06.30. 02:36","10","보는 동안에도 그리워지는 영화.","4","0"
"노트북","popo****","2016.05.13. 02:51","10","한동안 생각이 많이날것같은 영화다. 영화가 끝났는데 북받치는 감정이 주체가 되지않는 영화는 간만이다. 꽤 많이 다시보기를 할것같다.내 옆에있는 나의 노아와 더욱더 사랑하고싶어지는 영화였다.사랑을 하고 있지않던, 이미하고있던 사랑하고프게 만드는 영화다","4","0"
"노트북","rpfm****","2016.05.07. 21:04","10","보고 얼마나 울었는지..정말 순수하고 진실한 아름다운 사랑..","4","0"
"노트북","skyw****","2016.04.30. 23:54","10","최고의영화 였습니다!","4","0"
"노트북","ok_s****","2016.04.20. 13:40","10","사랑교과서 notebook","4","0"
"노트북","jung****","2022.12.23. 22:31","1","불륜스토리","5","1"
"노트북","doca****","2020.07.23. 02:51","3","그렇게 감동적인 사랑영화라길래 봤는데 내로남불의 정석.. 실망스럽다. 노년 이야기는 안타깝기도 하고 감동적인 부분도 있지만, 영화 스토리에 꼭 약혼자랑 과부인 분을 넣었어야 할까? 감동적인 로맨스를 만들고 싶었으면 그냥 앨리랑 노아 둘만 넣지..아니면 론이랑 관계를 깔끔히 정리하고나서 떠나던가. 계속 론한테 감...","5","1"
"노트북","vccv****","2020.05.16. 15:33","10","어릴때, 연애 안해본 사람들이, 이해를 못하는 영화.헤어지고, 다시 만나고, 다른 사람도 만나보고, 다 그런거자나?뭘 노아가 쓰레기니 마니.. 너희는 한사람만 보고 살았니?자신은 깨끗하다고 말할수 있나? 사람이란 다 그런거지.퓨, 찐따들 싫다 싫어 진짜.","5","1"
"노트북","bloa****","2020.03.15. 23:37","4","나는 이 영화가 대체 왜 고평가되는지 모르겠다. 주연이 아닌 조연에게 초점을 맞춰 보자. 해몬드와 마사. 만약 당신들의 애인이 ""나 전애인을 사랑해요. 날 보내줘요. 그 사람을 정말 사랑해요. 갈래요.""라고 하면 당신들의 애인의 사랑이 아름답게 해줄 거야? 그게 진짜 아름다운 이야기임? 나라면 욕부터 나올거같은데 어...","5","1"
"노트북","2000****","2019.12.24. 02:14","10","인연은 언젠가 만나게 되어있다.","5","1"
"노트북","alex****","2019.10.25. 06:24","10","이 영화를 보고 그 누구와 헤어졌을 때보다 그리고 그 때는 없었던 가슴의 엄청난 통증을 느낀다. 정말 사랑하는 사람이 있다는 건 이런 인연을 만난다는 건 정말 행복한 일이다.","5","1"
"노트북","thkb****","2019.09.08. 11:25","10","영화 초반 차도에 누워 노아가 ""넌 그게  문제야 하고싶은 일을 하지 않는 것"" 이라는 대사가  이영화의 시작점을 알리는 대화 였다.그 이후 전해지는 감동... 소름이 너무 돋아 나는 닭이 되었고,, 여자친구는 울음이 멈추지 않아 금붕어 눈이 되었다","5","1"
"노트북","019_****","2019.03.16. 17:41","10","영화보고 펑펑 울었어요 연애말고 진짜 사랑이 해보고 싶어지게 만들어주는 영화같아요!ㅠㅠ","5","1"
"노트북","ahwj****","2019.02.19. 23:18","10","이렇게 까지나 두근거리고 이렇게 까지나 펑펑 운 영화는 평생 이 영화 하나 뿐 일거에요 방금 영화 다보고  울어서 벌개진 눈으로 쓰는 평점이지만 진심 입니다","5","1"
"노트북","fhwm****","2018.11.09. 12:42","10","슬퍼서 눈물나는게아니라 아름다워서 눈물이 납니다... 남자든 여자든 보고나면 무조건 여운이 남는영화","5","1"
"노트북","kenl****","2018.02.24. 22:02","10","마음이 왜이렇게 아플까...","5","1"
"노트북","gjeh****","2018.01.21. 03:26","10","정말 너무 사랑스럽고 아끼는 영화","5","1"
"노트북","newf****","2018.01.13. 13:59","10","제 인생영화!!! 강추염","5","1"
"노트북","rkdm****","2017.11.26. 01:05","10","타이타닉 이후 최고의로맨스 영화다...","5","1"
"노트북","wcog****","2017.10.12. 02:14","10","예측할만한 이야기로 흘러가지만 저는 과거의 이야기보다는 할머니와 할아버지의 사랑이야기가 너무 감동적이고 아름다운 것 같아요!!ㅠㅠ재미있게 잘봤습니다!!","5","1"
"노트북","shom****","2017.09.04. 03:11","10","진짜 감명 깊게 봤는데 말솜씨가 없어서 개쩐다라고 밖에 말 못하겠다.","5","1"
"노트북","dark****","2016.10.13. 08:23","10","내 인생 최고의 로맨스!","5","1"
"노트북","kshm****","2016.10.12. 13:35","10","봐도 봐도...가슴따듯해지는 명작","5","1"
"노트북","hjki****","2016.07.25. 03:52","9","마지막에 한날 한시에 숨을 거두고 새들이 나는 장면이 나오는데 눈물이 왈칵.. If you are a bird, I'm a bird.","5","1"
"노트북","shyp****","2016.06.11. 02:59","10","10대의 끝자락 수능이 끝난 후 영화관에서 봤던 영화가 12년이 지나 30대 초반이 되어서도 평생 손꼽을 영화가 되었네요. 오랜만에 생각이 나 검색하고 들어와 평점을 달아봅니다.","5","1"
"노트북","1494****","2016.01.26. 06:18","10","사랑을 말해주는 그런 영화","5","1"
"노트북","leek****","2013.11.08. 21:50","10","최고의멜로영화입니닿ㅎ","5","1"
"노트북","midn****","2018.03.28. 03:42","10","자신이 원하는 남자와 만나기를 원하는 엄마 때문에 여주가 약혼자를 만난 거고 비참해진 남주가 미망인 만났잖아? 그걸 왜 주인공들이 다 책임져야 하는 건데? 결혼 한 것도 아니고 뭐가 불륜미화인 줄 1도 모르겠다. 너네나 엄마 말씀 잘 들어!","6","2"
"노트북","cbk4****","2018.01.03. 20:21","1","영화에 비해 너무 평점이 높은 관계로 1점...","6","2"
"노트북","rock****","2017.07.02. 23:40","1","약혼남 불쌍합니다...","6","2"
"노트북","bbbb****","2016.10.29. 09:10","1","ocn에서 계속 상영하는걸 돈내고 보라는게 무슨....어느 놈 대가리에서 이런 아이디어 나온거냐?","6","2"
"노트북","mins****","2015.01.05. 03:55","5","너무 작위적이예여 신파스럽구여","6","2"
"노트북","sbep****","2013.06.16. 18:02","10","맨날울어요","6","2"
"노트북","galu****","2019.09.14. 19:17","4","전남친은 어찌하란거냐. 영화니까 감동이지. 실제로 일어나면 큰 사고 얼마든지 일어날수있다. 결혼할 여자가 딴 남자한테 간다? 쿨하게 두눈뜨고 보내줄 등sin같은 남자가 있을까? 배신감과 상처는? 이 영화는 제3자에 대한 배려가 없다...현실성제로임.","7","3"
"노트북","cjm0****","2018.03.25. 04:23","1","영어 공부한다고 추천해서 보다 바람피고 도망간 그애가 생각나..하..ㅅㅂ","7","3"
"노트북","loos****","2018.11.04. 14:57","1","어디에서 감동을 느껴야하는지 모르겠는 영화","8","4"
"노트북","dutn****","2018.10.01. 01:11","1","내로남불 영화 호불호가 극심하게 갈리는듯","8","4"
"노트북","saic****","2017.12.26. 23:06","1","최악의 영화남자 여자 바꿔놓으면 사랑 운운 댓글 없이 100퍼 욕만 먹음여자가 자기 선택 책임 안지고찾으러 가는 노력도 안하고결국 첫사랑이랑 바람나고약혼자만 불쌍함","8","4"
"노트북","love****","2016.06.22. 21:11","10","노아 할아버지.. 우는 거 진짜... 너무너무 슬픕니다 이런 사랑 하고 싶어지는 영화랄까","8","4"
"노트북","whdg****","2016.05.01. 02:46","10","보세요 후회 안해요....극 초반에 어릴적 노아와 앨리의 사랑을 그려낸 장면들이 너무 좋아요....여운 진하네요","8","4"
"노트북","skdl****","2019.12.09. 13:49","1","유독 한국에서 흥하는 이유가뭔가?남자가 관람차에 매달려서 데이트신청 요구하고 폭력적찌질남 데이트랍시고 도로변에서 눕고 춤추고 OO떨때 이영화 어디까지 쓰레기인가 싶어봤다.여자는 예쁜 쓰레기로나오고 한남들 감성 건드리기에 충분한 영화","11","7"
"노트북","ayan****","2023.07.08. 23:36","5","라이언 고슬링. 레이첼 맥아담스의 찬란했던 리즈 시절을 보는 것만으로 만족. 근데 내가 보수적이여서 그런가. 아니 내일 모레 결혼 하는 여자가 결혼 할 남자 버리고, 바람 아닌 바람 피는건 좀 아니지 않나ㅎ 그것도 예전에 남친 버리고 라이언 고슬링 만났잖아ㅋ 상습범이네. 거기다 라이언 고슬링은 좋아 하지도 않으면...","3","0"
"노트북","zrlr****","2023.01.29. 18:03","1","약혼녀와 미망인의 마음은 얼마나 찢어졌을까?","3","0"
"노트북","okim****","2022.12.23. 16:27","2","노잼이라 중간까지만 보고 끔","3","0"
"노트북","char****","2022.11.11. 20:43","1","내로남불영화라고 볼 수 있겠어요","3","0"
"노트북","yein****","2020.06.22. 00:46","10","왜이렇게 눈물이 나는지.. 살면서 이런 사랑 꼭 해보고 죽고싶다","3","0"
"노트북","dwg1****","2020.06.15. 18:34","10","난 아직 널 기다리고있어","3","0"
"노트북","ykhm****","2020.06.13. 18:28","10","이 영화를 보고 부엌에 있는 와이프 얼굴을 보고 달려가서 안아주었다. 별 일 아닌 것 처럼.","3","0"
"노트북","efel****","2020.06.07. 00:50","10","정말 헬스만좋아하는 저인데 이영화를 통해 사랑을하고싶어졌어요 제가본 영화중에 제일 설레였던영화중에 한편이네요","3","0"
"노트북","bit1****","2020.05.23. 02:00","10","인생영화.. 2시간 내내 울면서 봤어요","3","0"
"노트북","yesy****","2020.05.16. 11:39","10","하 타이타닉 이후로 또 좋은거 찾음..여주 너무 이쁘고 남주도 너무 훈훈함","3","0"
"노트북","mh55****","2020.05.06. 03:18","10","최고의 로맨스 영화. 삶을 관통하는 진리를 다룬 영화는 아니지만 킬링타임으로는 최고. 이런 영화는 주기적으로 봐줘야함ㅋㅋㅋ 이런 사랑을 했다면 죽기 전에 삶에 대해 후회가 없을 것 같다. 연애가 아닌 사랑을 하고싶다는 베댓에 공감간다. 나는 완전 두 주인공 입장에서 봐서 약혼남 불쌍한거 모르겠고 잘생긴거만 보이더라","3","0"
"노트북","hshd****","2020.04.29. 20:38","10","이 영화를 왜 이제 본게냐 ‥","3","0"
"노트북","gian****","2020.04.29. 00:21","10","20대때 봤을땐 조금 울었는데,30대 후반되선, 눈물이 쏟아지며 보게 되네.아마 로맨틱 영화론 지금까지 나온 영화중에서 최고인거 같다. 야한장면 하나없이, 나쁜사람 하나 안나오는 정말 잘만든영화 !","3","0"
"노트북","ikyf****","2020.04.05. 18:29","10","남편과 함께 보면서, 우리도 죽는 날까지 이렇게 사랑하자고 약속했어요. 진한 감동입니다.","3","0"
"노트북","aman****","2020.03.16. 02:01","10","사랑했던 여인을 죽을 때까지 살피는 그 남자가 너무 멋져요.","3","0"
"노트북","zang****","2020.03.02. 03:25","8","ㅋㅋ약혼남 생각하면 감동이 안온다는데 난 오히려 사이다였다ㅋㅋ얼굴 좀 생기고 돈좀 있다고 깝치면서 여자 쉽게 꼬시는 ㅅㄲ들한테는 좋은 교훈이 됬을듯^^ 에고 속 시원해라~ㅎㅎ","3","0"
"노트북","o_e_****","2020.01.25. 07:54","10","유명한 건 알았는데 이 정도일 줄은 몰랐다. 감동.. 주인공들도 너무 좋음","3","0"
"노트북","skyg****","2020.01.20. 23:24","10","난 과연 자렇게 사랑을 주었는가...사랑을 많이 줄 수 있는것도 용기가 필요한거 같다.","3","0"
"노트북","yd78****","2020.01.18. 03:02","10","사랑해 좋아해 행복해 고마워","3","0"
"노트북","dlat****","2020.01.18. 03:00","10","너무 재밋어요 슬퍼요 울엇어요 ㄹㅇ 인생영화인듯 마지막 들어서니까 진짜 눈물밖에 안나옴","3","0"
"노트북","j_cl****","2020.01.11. 22:04","7","도덕성이 결여된 로맨스. 남녀배우들의 매력이 돋보이며, 영화 그 자체는 그닥.","3","0"
"노트북","chae****","2020.01.11. 18:39","10","시작부터 결말까지 깔끔하고 완벽한 영화였다","3","0"
"노트북","kyw5****","2019.09.22. 03:58","10","예전...전여친이랑 같이 볼려고 받았다가 못 봤던 영화.. 헤어지고나서 혼자보네요나도 한 여자만을 사랑할 수 있는데....나는 어떻게 이렇게 됐을까...제인생 최고의영화입니다","3","0"
"노트북","thdn****","2019.09.21. 19:02","10","두번째보는거지만 다시봐도..눈물이 안날수가없다.진짜로 제일슬프고 가슴아프고 로맨틱하고 감동적이고 제일뜨거운 로맨스영화다.죽을때까지 오직 한여자만 사랑하는게 정말 멋있다ㅠ 내가본 로맨스영화중 손꼽는 영화지만 그 중에서도 1등이다..이게 진정 로맨스지..","3","0"
"노트북","viol****","2019.09.21. 12:49","10","순수하고 아름다운 러브스토리 입니다","3","0"
"노트북","wook****","2019.09.20. 22:43","10","펑펑 움 ㅜㅜ 두번째인데 더 슬프냐","3","0"
"노트북","durt****","2019.07.15. 22:57","10","사랑하는 여자와 볼 수 있는 영화였습니다.","3","0"
"노트북","mlb9****","2019.05.03. 19:40","5","레이첼 맥아담스가 너무 사랑스러워서 5점 줍니다. 내용은 내로남불 끝...","3","0"
"노트북","leej****","2019.04.30. 02:07","7","약혼남어디서봤는데싶더니베스트오브미주인공이였네그영화에서는입장바뀐역이였는데ㅎ이영화 남주처음에정말밥맛자살협박을고백이라고하다니솔직히 평점9라서본거지아니였으면그때끄고싶었다노인나오는그순간부터아주인공이구나할머니치맨가?하고 바로알아차림감동이긴하지만너무뻔히보이는영화","3","0"
"노트북","tgby****","2018.08.25. 18:03","10","울고 싶어서 봤는데 주인공들이 마냥 예뻐서 눈물이 나진 않더군요. 주인공 입장에선 해피엔딩이라 그런 건지 제가 마음껏 사랑해봐서 그런 건지 모르겠어요. 사실 약혼자도 진심으로 앨리를 사랑하는 것처럼 보여서 안타까웠네요.  레이첼의 팬이 되었습니다.","3","0"
"노트북","dksr****","2018.05.10. 10:01","6","팩트는 불쌍한건 약혼남이다","3","0"
"노트북","je_t****","2018.04.11. 18:34","8","이 영화가 지지를 받는 이유는 여자 입장에서는 나만 바라봐 주는 한 남자가 있다는 것.  남자 입장에서는  평생을 바칠만큼 매력적인 사람이 있다는 것.  남자인 저로서는  결국 날 바라봐 주지 않고 떠난 사람에게 끝까지 사랑하기가 힘이 들더군요.","3","0"
"노트북","xyan****","2018.03.04. 23:51","6","순수한 그들의 사랑. 그렇지만 어쩐지 가슴 깊히 전달되지는 않았다.","3","0"
"노트북","alsl****","2017.10.09. 02:00","10","이런 사랑을 하고싶다..","3","0"
"노트북","rayi****","2017.04.25. 06:32","5","너무 뻔해서 결말이 예측되어 버렸음. 재미도 그닥이고 감동도 딱히.. 멜로 명작이라길래 봤더만 어이가 없네","3","0"
"노트북","dkgu****","2016.03.27. 01:21","6","예전부터 추천을 많이 받아서 엄청 기대를 하고봐서그런지 살짝 못미치네요 기대에","3","0"
"노트북","shir****","2022.12.17. 07:11","1","약혼남과 미망인의 단물만 쪽쪽 빨아먹고 버린 가해자들을 미화시킨 영화","4","1"
"노트북","swee****","2020.11.06. 16:54","1","그냥..불륜영화..이거보고 누가 울었대서 봤는데..하품만 나옴....","4","1"
"노트북","nake****","2020.04.06. 11:35","10","본지 13년만에 평가한다. 지금까지도 이 영화보다 좋은 영화는 없다.","4","1"
