word,score
설경구의_연기력도,3
설경구의_독보적인,3
설경구의_스릴러,3
설경구의_소재와,3
설경구의_눈떨림,3
설경구의_치매연기,3
설경구의_강렬한,3
연기_설경구,710
연기_진짜,198
연기_김남길,181
연기_설경구의,174
연기_배우들,173
연기_배우들의,133
연기_좋았어요,117
연기_최고,109
연기_짱,108
연기_가,107
연기_설경구씨,97
연기_설현,95
연기_대박,89
연기_설경구님,82
연기_굿,78
연기_연출,71
연기_는,71
연기_좋았습니다,70
연기_도,70
연기_배우,66
연기_역시,64
연기_배우님,62
연기_를,60
연기_김남길의,59
연기_설현도,51
연기_잘하네요,51
연기_넘,49
연기_배우의,48
연기_스토리,48
연기_다들,48
연기_좋아요,47
연기_좋은,43
연기_잘하고,42
연기_다,40
연기_좋네요,40
연기_무어의,39
연기_잘함,37
연기_최고의,37
연기_홉킨스의,35
연기_잘해요,33
연기_잘해서,30
연기_생각보다,29
연기_좋고,28
연기_배우분들,28
연기_덕분에,27
연기_최고입니다,27
연기_에,26
연기_잘하는,26
연기_잘한다,26
연기_설현의,26
연기_좋았고,25
연기_서현진,24
연기_소름,23
연기_좋았다,22
연기_완전,22
연기_력,21
연기_무어,21
연기_훌륭한,21
연기_설경구님의,21
연기_잘하시네요,21
연기_홉킨스,20
연기_소름돋는,20
연기_미친,19
연기_짱입니다,18
연기_력이,18
연기_굿굿,17
연기_와,17
연기_좋았음,16
연기_보는,16
연기_최고에요,15
연기_굳,15
연기_배우님들,15
연기_명품,15
연기_하네요,15
연기_배우님의,15
연기_력에,14
연기_멋진,14
연기_좋다,14
연기_빛나는,13
연기_설경구배우님,13
연기_짱이네요,13
연기_잘하세요,13
연기_치매,13
연기_많이,13
연기_인생,12
연기_실감나는,12
연기_완벽한,12
연기_설경구씨의,12
연기_눈빛,12
연기_설경구는,12
연기_하는,12
연기_김남길씨,11
연기_표정,11
연기_하나는,11
연기_있는,11
연기_이렇게,11
연기_최고네요,11
연기_쩐다,11
연기_신들린,11
연기_대박입니다,11
배우들의_연기가,561
배우들의_연기는,193
배우들의_연기,120
배우들의_연기도,116
배우들의_연기력이,95
배우들의_연기에,58
배우들의_연기력,44
배우들의_연기와,43
배우들의_열연이,38
배우들의_연기력은,31
배우들의_연기력에,26
배우들의_모든,24
배우들의_연기로,24
배우들의_좋은,19
배우들의_연기만,18
배우들의_연기력과,17
배우들의_연기력도,16
배우들의_뛰어난,14
배우들의_연기력으로,14
배우들의_스토리와,14
배우들의_열연,13
배우들의_훌륭한,13
배우들의_주연,13
배우들의_연출과,12
배우들의_열연과,11
배우들의_연기를,10
배우들의_스토리,10
배우들의_무엇보다,10
배우들의_명연기,9
배우들의_비롯한,9
배우들의_연출,9
배우들의_소름돋는,8
배우들의_좋았고,8
배우들의_역시,8
배우들의_명연기가,7
배우들의_건,7
배우들의_믿고보는,7
배우들의_호연이,6
배우들의_연기파,6
배우들의_있지만,6
배우들의_엄청난,6
배우들의_열연에,6
배우들의_좋고,6
배우들의_스토리에,6
배우들의_보는,6
배우들의_멋진,6
배우들의_좋았다,5
배우들의_명연기에,5
배우들의_힘,5
배우들의_탄탄한,5
배우들의_미친,5
배우들의_특히,5
배우들의_봤습니다,5
배우들의_열연을,5
배우들의_반전,5
배우들의_실감나는,5
배우들의_연기까지,5
배우들의_봤어요,4
배우들의_그냥,4
배우들의_호연,4
배우들의_열연은,4
배우들의_명연기와,4
배우들의_있었지만,4
배우들의_연기력만,4
배우들의_만드는,4
배우들의_작품,4
배우들의_연기만으로도,4
배우들의_호연에,4
배우들의_소재,4
배우들의_스토리지만,4
배우들의_연출력,4
배우들의_힘이,4
배우들의_명연기로,4
배우들의_있었고,4
배우들의_내용도,3
배우들의_이야기와,3
배우들의_탄탄하고,3
배우들의_연기덕에,3
배우들의_전개와,3
배우들의_명연기는,3
배우들의_빛나는,3
배우들의_있으나,3
배우들의_아쉬웠으나,3
배우들의_없지만,3
배우들의_김남길,3
배우들의_주조연,3
배우들의_베테랑,3
배우들의_아름다운,3
배우들의_다르지만,3
배우들의_영화네요,3
배우들의_영화였어요,3
배우들의_없는,3
배우들의_않다,3
배우들의_호연은,3
배우들의_있었다,3
배우들의_소름끼치는,3
배우들의_명품,3
배우들의_없고,3
배우들의_했지만,3
배우들의_것은,3
재미있게_봤습니다,186
재미있게_봤어요,146
재미있게_보았습니다,70
재미있게_잘봤습니다,42
재미있게_관람했습니다,29
재미있게_봤네요,20
재미있게_봤다,20
재미있게_잘봤어요,17
재미있게_보고,17
재미있게_본,13
재미있게_나름,11
재미있게_봤는데,10
재미있게_생각보다,9
재미있게_몰입해서,9
재미있게_보았네요,9
재미있게_볼,8
재미있게_관람했어요,7
재미있게_보았다,6
재미있게_넘,6
재미있게_모르고,6
재미있게_보고왔어요,5
재미있게_봤음,5
재미있게_보았어요,5
재미있게_좋아요,5
재미있게_진짜,5
재미있게_봄,5
재미있게_보고나왔습니다,5
재미있게_소설을,4
재미있게_완전,4
재미있게_있고,4
재미있게_아주,4
재미있게_봤지만,4
재미있게_엄마랑,4
재미있게_봐서,4
재미있게_봤습니당,3
재미있게_관람하였습니다,3
재미있게_영화를,3
재미있게_봤던,3
재미있게_봤어여,3
재미있게_너무너무너무,3
재미있게_너무나,3
재미있게_저는,3
재미있게_주말에,3
재미있게_다르지만,3
재미있게_좋았어요,3
재미있게_어이가리,3
재미있게_집중해서,3
재미있게_반전,3
재미있게_매우,3
재미있게_나름대로,2
재미있게_보았는데,2
재미있게_스릴있고,2
재미있게_혼자서,2
재미있게_감상했습니다,2
재미있게_있어서,2
재미있게_탄탄하고,2
재미있게_있었지만,2
재미있게_간만에,2
재미있게_그런가,2
재미있게_그럭저럭,2
재미있게_정도로,2
재미있게_잘봤네요,2
재미있게_읽었는데,2
재미있게_영화도,2
재미있게_책은,2
재미있게_봤고,2
재미있게_부족한듯,2
재미있게_잘보았습니다,2
재미있게_이상으로,2
재미있게_봤습니다긴장감이,2
재미있게_좋았고,2
재미있게_봤다고,2
재미있게_하네요,2
재미있게_좋고,2
재미있게_본다면,2
재미있게_읽었었는데,2
재미있게_영화지만,2
재미있게_아쉬웠지만,2
재미있게_엄청,2
재미있게_연기,2
재미있게_있어,2
재미있게_너무너무,2
재미있게_보셨다고,2
재미있게_난,2
재미있게_굉장히,2
재미있게_보있습니다,2
재미있게_영화는,2
재미있게_모르겠지만,2
재미있게_시간보냈네요,1
재미있게_감동적이었어요,1
재미있게_좋았었네요,1
재미있게_하나하나까지,1
재미있게_굿진짜,1
재미있게_안가지만,1
재미있게_연속이었지만,1
재미있게_남기네요,1
재미있게_느껴졌지만,1
재미있게_저미더라구요,1
재미있게_드라마,1
재미있게_다르다는데,1
연기는_설경구,328
연기는_설경구의,298
연기는_배우들의,193
연기는_역시,115
연기는_배우들,107
연기는_진짜,89
연기는_좋았으나,72
연기는_최고,72
연기는_좋았지만,70
연기는_김남길의,57
연기는_좋았다,50
연기는_좋았어요,49
연기는_홉킨스의,47
연기는_배우의,46
연기는_좋은데,45
연기는_설경구씨,44
연기는_김남길,41
연기는_좋았는데,39
연기는_설경구님,38
연기는_굿,36
연기는_좋았습니다,35
연기는_무어의,34
연기는_설현의,34
연기는_설경구님의,33
연기는_말할것도,31
연기는_말할,31
연기는_설경구씨의,29
연기는_배우,25
연기는_최고네요,22
연기는_좋으나,22
연기는_좋지만,20
연기는_인정,20
연기는_다들,20
연기는_최고다,18
연기는_배우분들,18
연기는_언제나,17
연기는_대박,17
연기는_짱,17
연기는_잘하는데,17
연기는_말이,17
연기는_배우님의,16
연기는_믿고,15
연기는_명불허전,15
연기는_뭐,15
연기는_미쳤다,14
연기는_좋다,13
연기는_설현,12
연기는_줄리안무어의,12
연기는_다,12
연기는_최고였다,12
연기는_홉킨스,11
연기는_연기자들의,11
연기는_최고였습니다,11
연기는_일품,11
연기는_대단했다,10
연기는_단연,10
연기는_설경구가,9
연기는_역시나,9
연기는_배우님,9
연기는_좋았음,9
연기는_좋아요,9
연기는_최고입니다,9
연기는_좋네요,9
연기는_두말하면,8
연기는_최고였어요,8
연기는_서현진의,8
연기는_굳,8
연기는_항상,8
연기는_두말할,7
연기는_안소니홉킨스의,7
연기는_좋았고,7
연기는_언제봐도,7
연기는_서현진,7
연기는_나쁘지,7
연기는_좋음,7
연기는_설경구배우의,7
연기는_정말이지,7
연기는_소름이,7
연기는_생각보다,6
연기는_무어,6
연기는_기대,6
연기는_굿굿,6
연기는_선생님의,6
연기는_신의,6
연기는_연기자들,6
연기는_훌륭합니다,6
연기는_대단했고,6
연기는_대단합니다,6
연기는_잘하네요,6
연기는_최고에요,6
연기는_영화의,6
연기는_대단,6
연기는_매우,6
연기는_잘함,5
연기는_음,5
연기는_늘,5
연기는_영화설경구의,5
연기는_설경구배우님,5
연기는_대단하다,5
연기는_짱입니다,5
봤습니다_재밌게,219
봤습니다_재미있게,186
봤습니다_몰입해서,47
봤습니다_모르고,21
봤습니다_딸에,18
봤습니다_좋았어요,18
봤습니다_좋았습니다,18
봤습니다_좋은,17
봤습니다_잼나게,14
봤습니다_감명깊게,13
봤습니다_영화를,11
봤습니다_흥미롭게,11
봤습니다_재미나게,11
봤습니다_있게,11
